Run,Points,InputLen_bytes,Time_ms
167,4,59,3.704765000
168,4,59,3.697397000
169,4,59,3.752525000
170,4,59,3.631102000
171,4,59,3.672901000
172,4,59,3.772916000
173,4,59,3.925142000
174,4,59,3.860841000
175,4,59,3.746395000
176,4,59,3.665571000
177,4,59,3.721298000
178,4,59,3.781009000
179,4,59,3.665413000
180,4,59,3.729435000
181,4,59,4.097598000
182,4,59,3.938988000
183,4,59,3.797433000
184,4,59,3.756598000
185,4,59,3.754332000
186,4,59,4.459098000
187,4,59,4.464312000
188,4,59,4.558044000
189,4,59,4.108527000
190,4,59,3.748270000
191,4,59,3.791051000
192,4,59,3.813265000
193,4,59,3.671934000
194,4,59,3.612978000
195,4,59,3.730721000
196,4,59,4.031458000
197,4,59,4.072289000
198,4,59,3.715906000
199,4,59,3.812311000
200,4,59,3.861163000
201,4,59,3.624055000
202,4,59,3.740072000
203,4,59,3.723865000
204,4,59,3.742119000
205,4,59,3.728472000
206,4,59,3.673242000
207,4,59,3.661334000
208,4,59,3.618982000
209,4,59,3.687271000
210,4,59,3.798658000
211,4,59,3.668683000
212,4,59,3.743218000
213,4,59,3.838374000
214,4,59,3.707236000
215,4,59,3.674808000
216,4,59,3.810770000
217,4,59,3.630300000
218,4,59,3.600428000
219,4,59,3.697446000
220,4,59,3.832475000
221,4,59,3.724652000
222,4,59,3.653128000
223,4,59,3.619563000
224,4,59,3.738260000
225,4,59,3.739807000
226,4,59,3.719704000
227,4,59,3.740551000
228,4,59,3.767583000
229,4,59,3.904225000
230,4,59,3.705376000
231,4,59,3.624018000
232,4,59,3.670373000
233,4,59,3.737037000
234,4,59,3.735323000
235,4,59,3.799759000
236,4,59,3.943150000
237,4,59,4.146516000
238,4,59,3.730193000
239,4,59,3.654837000
240,4,59,3.763352000
241,4,59,3.717597000
242,4,59,3.715960000
243,4,59,3.718226000
244,4,59,3.765755000
245,4,59,3.824148000
246,4,59,3.657528000
247,4,59,3.700389000
248,4,59,3.661246000
249,4,59,3.764220000
250,4,59,3.645400000
251,4,59,3.609345000
252,4,59,3.667100000
253,4,59,3.756433000
254,4,59,3.653973000
255,4,59,3.719192000
256,4,59,3.644124000
257,4,59,3.678557000
258,4,59,3.765273000
259,4,59,3.716560000
260,4,59,3.816028000
261,4,59,3.921984000
262,4,59,3.693286000
263,4,59,3.661211000
264,4,59,3.741901000
265,4,59,3.714647000
266,4,59,3.742112000
267,4,59,3.541539000
268,4,59,3.719761000
269,4,59,3.858193000
270,4,59,3.669317000
271,4,59,3.642741000
272,4,59,3.701167000
273,4,59,3.716740000
274,4,59,3.657385000
275,4,59,3.763092000
276,4,59,3.795801000
277,4,59,3.841570000
278,4,59,3.737423000
279,4,59,3.775130000
280,4,59,3.679238000
281,4,59,3.776509000
282,4,59,3.867132000
283,4,59,3.768003000
284,4,59,3.793691000
285,4,59,3.940191000
286,4,59,3.801156000
287,4,59,3.818904000
288,4,59,3.884464000
289,4,59,3.917978000
290,4,59,3.800021000
291,4,59,3.867804000
292,4,59,3.893837000
293,4,59,4.226128000
294,4,59,3.921274000
295,4,59,3.845237000
296,4,59,3.820475000
297,4,59,3.807482000
298,4,59,3.770796000
299,4,59,3.741396000
300,4,59,4.236602000
301,4,59,3.927868000
302,4,59,3.864641000
303,4,59,3.815559000
304,4,59,3.843107000
305,4,59,3.810917000
306,4,59,3.806400000
307,4,59,3.785449000
308,4,59,4.114453000
309,4,59,3.763120000
310,4,59,3.883692000
311,4,59,3.765315000
312,4,59,3.801761000
313,4,59,3.832427000
314,4,59,3.789910000
315,4,59,3.877721000
316,4,59,4.002289000
317,4,59,3.809201000
318,4,59,3.877634000
319,4,59,3.933099000
320,4,59,3.765131000
321,4,59,3.934922000
322,4,59,3.845641000
323,4,59,4.044420000
324,4,59,4.050718000
325,4,59,3.757349000
326,4,59,3.798661000
327,4,59,3.732104000
328,4,59,4.359333000
329,4,59,4.183874000
330,4,59,3.740551000
331,4,59,4.162879000
332,4,59,3.861525000
333,4,59,3.838725000
334,4,59,3.883038000
335,4,59,3.906977000
336,4,59,4.001518000
337,4,59,3.840297000
338,4,59,3.959168000
339,4,59,4.089519000
340,4,59,3.822604000
341,4,59,3.810123000
342,4,59,3.745706000
343,4,59,3.635439000
344,4,59,3.610309000
345,4,59,3.649829000
346,4,59,3.742204000
347,4,59,3.814982000
348,4,59,3.688471000
349,4,59,3.775331000
350,4,59,3.709271000
351,4,59,3.835113000
352,4,59,3.703585000
353,4,59,3.807970000
354,4,59,3.962470000
355,4,59,3.911981000
356,4,59,3.767613000
357,4,59,3.699568000
358,4,59,3.792640000
359,4,59,3.685181000
360,4,59,3.743340000
361,4,59,3.766914000
362,4,59,3.934077000
363,4,59,4.098835000
364,4,59,3.600900000
365,4,59,3.636318000
366,4,59,3.777141000
367,4,59,3.690168000
368,4,59,3.649032000
369,4,59,3.722102000
370,4,59,3.860322000
371,4,59,3.974134000
372,4,59,3.670412000
373,4,59,3.670322000
374,4,59,3.740470000
375,4,59,3.698156000
376,4,59,3.686569000
377,4,59,3.571115000
378,4,59,3.976635000
379,4,59,4.324043000
380,4,59,4.062923000
381,4,59,3.752053000
382,4,59,3.763728000
383,4,59,3.708804000
384,4,59,3.674112000
385,4,59,3.638310000
386,4,59,4.104737000
387,4,59,4.324017000
388,4,59,3.776316000
389,4,59,3.697854000
390,4,59,3.644623000
391,4,59,3.597859000
392,4,59,3.581960000
393,4,59,3.638212000
394,4,59,4.055237000
395,4,59,3.868955000
396,4,59,3.644998000
397,4,59,3.649392000
398,4,59,3.582790000
399,4,59,3.688845000
400,4,59,3.739560000
401,4,59,3.803898000
402,4,59,4.007355000
403,4,59,3.942243000
404,4,59,3.635502000
405,4,59,3.716360000
406,4,59,3.667357000
407,4,59,3.654129000
408,4,59,3.715984000
409,4,59,3.605285000
410,4,59,3.973135000
411,4,59,3.722190000
412,4,59,3.601012000
413,4,59,3.620387000
414,4,59,3.696966000
415,4,59,3.678674000
416,4,59,3.694845000
417,4,59,3.777575000
418,4,59,4.037845000
419,4,59,4.036458000
420,4,59,3.760660000
421,4,59,3.801275000
422,4,59,3.709068000
423,4,59,3.747605000
424,4,59,3.703130000
425,4,59,3.701222000
426,4,59,3.967751000
427,4,59,3.952662000
428,4,59,3.611702000
429,4,59,3.773610000
430,4,59,3.739392000
431,4,59,3.594901000
432,4,59,3.687293000
433,4,59,3.735302000
434,4,59,4.085257000
435,4,59,3.899745000
436,4,59,3.686687000
437,4,59,3.717781000
438,4,59,3.710830000
439,4,59,3.743790000
440,4,59,4.371213000
441,4,59,3.662286000
442,4,59,4.009775000
443,4,59,3.877162000
444,4,59,3.577025000
445,4,59,3.690811000
446,4,59,3.706123000
447,4,59,3.588089000
448,4,59,3.643608000
449,4,59,3.781202000
450,4,59,4.174724000
451,4,59,3.808158000
452,4,59,3.620175000
453,4,59,3.750687000
454,4,59,3.711147000
455,4,59,3.737152000
456,4,59,3.689593000
457,4,59,3.638574000
458,4,59,4.065928000
459,4,59,3.706389000
460,4,59,3.578437000
461,4,59,3.722016000
462,4,59,3.649281000
463,4,59,3.669994000
464,4,59,3.709953000
465,4,59,3.586116000
466,4,59,3.977650000
467,4,59,3.873568000
468,4,59,3.650560000
469,4,59,3.679716000
470,4,59,3.794519000
471,4,59,3.577443000
472,4,59,3.643798000
473,4,59,3.604133000
474,4,59,4.113917000
475,4,59,3.846644000
476,4,59,3.839567000
477,4,59,3.705353000
478,4,59,3.765142000
479,4,59,3.757334000
480,4,59,3.778688000
481,4,59,3.738271000
482,4,59,3.938163000
483,4,59,3.788346000
484,4,59,3.649553000
485,4,59,3.753260000
486,4,59,3.757109000
487,4,59,3.665022000
488,4,59,3.775013000
489,4,59,3.601312000
490,4,59,4.130984000
491,4,59,3.813430000
492,4,59,3.673112000
493,4,59,3.745410000
494,4,59,3.687822000
495,4,59,3.579190000
496,4,59,3.720248000
497,4,59,3.756512000
498,4,59,3.980090000
499,4,59,3.880456000
500,4,59,3.704860000
501,4,59,3.675590000
502,4,59,3.707187000
503,4,59,3.689864000
504,4,59,3.637188000
505,4,59,3.777651000
506,4,59,3.859719000
507,4,59,3.807470000
508,4,59,3.686843000
509,4,59,3.732462000
510,4,59,3.728620000
511,4,59,3.772260000
512,4,59,3.750726000
513,4,59,3.765289000
514,4,59,4.124950000
515,4,59,3.699753000
516,4,59,3.662629000
517,4,59,3.687381000
518,4,59,3.747676000
519,4,59,3.749608000
520,4,59,3.622346000
521,4,59,3.637649000
522,4,59,3.905853000
523,4,59,3.725084000
524,4,59,3.687808000
525,4,59,3.671874000
526,4,59,3.707873000
527,4,59,3.712328000
528,4,59,3.747489000
529,4,59,3.736407000
530,4,59,4.096532000
531,4,59,3.581346000
532,4,59,3.586248000
533,4,59,3.676270000
534,4,59,3.758782000
535,4,59,3.776511000
536,4,59,3.771044000
537,4,59,3.735907000
538,4,59,3.966501000
539,4,59,3.676612000
540,4,59,3.622790000
541,4,59,3.728506000
542,4,59,3.710299000
543,4,59,3.650857000
544,4,59,3.569476000
545,4,59,3.793454000
546,4,59,3.978636000
547,4,59,3.656266000
548,4,59,3.671860000
549,4,59,3.627459000
550,4,59,3.732339000
551,4,59,3.690698000
552,4,59,3.752634000
553,4,59,3.665947000
554,4,59,4.116693000
555,4,59,3.746635000
556,4,59,3.754743000
557,4,59,3.789026000
558,4,59,3.665988000
559,4,59,3.751658000
560,4,59,3.848740000
561,4,59,3.814244000
562,4,59,4.070890000
563,4,59,3.745525000
564,4,59,3.694962000
565,4,59,3.775668000
566,4,59,3.694438000
567,4,59,3.637455000
568,4,59,3.831796000
569,4,59,3.820675000
570,4,59,4.053688000
571,4,59,3.643034000
572,4,59,3.744521000
573,4,59,3.790734000
574,4,59,3.771356000
575,4,59,3.750723000
576,4,59,3.678829000
577,4,59,3.800627000
578,4,59,3.808817000
579,4,59,3.736272000
580,4,59,3.749222000
581,4,59,3.676774000
582,4,59,3.736842000
583,4,59,3.695843000
584,4,59,3.577595000
585,4,59,3.708824000
586,4,59,4.091558000
587,4,59,3.680555000
588,4,59,3.687219000
589,4,59,3.837630000
590,4,59,3.685763000
591,4,59,3.706072000
592,4,59,3.708831000
593,4,59,3.750364000
594,4,59,3.792397000
595,4,59,3.689707000
596,4,59,3.720236000
597,4,59,3.749892000
598,4,59,3.644512000
599,4,59,3.820582000
600,4,59,3.659180000
601,4,59,3.735682000
602,4,59,3.772921000
603,4,59,3.720521000
604,4,59,3.682954000
605,4,59,3.848819000
606,4,59,3.772761000
607,4,59,3.635545000
608,4,59,3.603216000
609,4,59,3.666783000
610,4,59,3.796904000
611,4,59,3.670061000
612,4,59,3.632363000
613,4,59,3.683524000
614,4,59,3.724864000
615,4,59,3.686856000
616,4,59,3.649182000
617,4,59,3.671377000
618,4,59,3.744275000
619,4,59,3.824811000
620,4,59,3.745546000
621,4,59,3.685295000
622,4,59,3.795086000
623,4,59,3.658085000
624,4,59,3.743598000
625,4,59,3.643009000
626,4,59,3.803479000
627,4,59,3.772202000
628,4,59,3.759859000
629,4,59,3.706741000
630,4,59,3.755722000
631,4,59,3.712960000
632,4,59,3.638180000
633,4,59,3.711154000
634,4,59,3.902898000
635,4,59,3.651460000
636,4,59,3.607709000
637,4,59,3.727011000
638,4,59,3.766493000
639,4,59,3.732648000
640,4,59,3.699751000
641,4,59,3.693098000
642,4,59,3.744822000
643,4,59,3.736365000
644,4,59,3.678287000
645,4,59,3.768602000
646,4,59,3.715463000
647,4,59,3.641803000
648,4,59,3.632383000
649,4,59,3.703732000
650,4,59,3.774032000
651,4,59,3.660339000
652,4,59,3.605821000
653,4,59,3.696866000
654,4,59,3.851871000
655,4,59,4.373177000
656,4,59,3.734993000
657,4,59,3.664616000
658,4,59,3.847159000
659,4,59,3.710799000
660,4,59,3.702822000
661,4,59,3.726297000
662,4,59,3.821832000
663,4,59,3.813724000
664,4,59,3.694800000
665,4,59,3.716039000
666,4,59,3.831805000
667,4,59,3.635451000
668,4,59,3.586472000
669,4,59,3.754873000
670,4,59,3.699648000
671,4,59,3.644847000
672,4,59,3.636767000
673,4,59,3.585151000
674,4,59,3.869486000
675,4,59,3.680155000
676,4,59,3.623962000
677,4,59,3.697674000
678,4,59,3.701918000
679,4,59,3.590708000
680,4,59,3.661476000
681,4,59,3.585841000
682,4,59,4.150760000
683,4,59,3.782599000
684,4,59,3.671558000
685,4,59,3.764939000
686,4,59,3.724347000
687,4,59,3.787916000
688,4,59,3.704154000
689,4,59,3.697136000
690,4,59,3.783556000
691,4,59,3.725884000
692,4,59,3.576589000
693,4,59,3.667248000
694,4,59,3.653309000
695,4,59,3.626456000
696,4,59,3.787053000
697,4,59,3.650321000
698,4,59,3.891030000
699,4,59,3.699910000
700,4,59,3.796914000
701,4,59,3.663959000
702,4,59,3.648063000
703,4,59,3.611838000
704,4,59,3.700013000
705,4,59,3.625444000
706,4,59,3.789223000
707,4,59,3.907386000
708,4,59,3.657242000
709,4,59,3.586273000
710,4,59,3.671227000
711,4,59,3.674886000
712,4,59,3.694949000
713,4,59,3.645825000
714,4,59,3.897057000
715,4,59,3.837819000
716,4,59,3.786001000
717,4,59,3.663224000
718,4,59,3.752152000
719,4,59,3.643121000
720,4,59,3.968204000
721,4,59,3.835848000
722,4,59,3.903140000
723,4,59,3.746200000
724,4,59,3.758933000
725,4,59,3.716514000
726,4,59,3.611835000
727,4,59,3.744438000
728,4,59,3.760826000
729,4,59,3.728812000
730,4,59,3.895893000
731,4,59,3.833203000
732,4,59,3.610168000
733,4,59,3.624902000
734,4,59,3.709034000
735,4,59,3.801550000
736,4,59,3.778032000
737,4,59,3.624257000
738,4,59,3.788921000
739,4,59,3.875965000
740,4,59,3.686832000
741,4,59,3.719164000
742,4,59,3.706990000
743,4,59,3.758922000
744,4,59,3.745951000
745,4,59,3.736238000
746,4,59,3.823544000
747,4,59,3.885069000
748,4,59,3.672810000
749,4,59,3.649991000
750,4,59,3.693886000
751,4,59,3.756581000
752,4,59,3.705040000
753,4,59,3.746637000
754,4,59,3.710398000
755,4,59,3.851318000
756,4,59,3.709411000
757,4,59,4.293381000
758,4,59,4.405343000
759,4,59,4.416137000
760,4,59,3.796469000
761,4,59,3.859514000
762,4,59,4.040954000
763,4,59,3.749379000
764,4,59,3.760965000
765,4,59,3.680805000
766,4,59,3.762393000
767,4,59,4.418285000
768,4,59,3.729465000
769,4,59,4.023628000
770,4,59,3.946828000
771,4,59,3.664912000
772,4,59,3.672437000
773,4,59,3.774592000
774,4,59,3.694524000
775,4,59,3.676570000
776,4,59,3.738593000
777,4,59,3.753542000
778,4,59,4.068254000
779,4,59,3.651996000
780,4,59,3.730236000
781,4,59,3.661851000
782,4,59,3.743184000
783,4,59,3.749707000
784,4,59,3.671286000
785,4,59,4.152327000
786,4,59,3.981699000
787,4,59,3.698973000
788,4,59,3.757999000
789,4,59,3.740752000
790,4,59,3.799056000
791,4,59,3.753068000
792,4,59,3.732889000
793,4,59,4.036899000
794,4,59,3.957713000
795,4,59,3.605907000
796,4,59,3.590600000
797,4,59,3.703068000
798,4,59,3.735434000
799,4,59,3.823623000
800,4,59,3.789816000
801,4,59,3.931631000
802,4,59,3.879806000
803,4,59,3.653969000
804,4,59,3.646995000
805,4,59,3.826036000
806,4,59,3.736298000
807,4,59,3.726509000
808,4,59,3.673270000
809,4,59,4.284079000
810,4,59,3.953295000
811,4,59,3.752252000
812,4,59,3.673488000
813,4,59,3.765832000
814,4,59,3.705008000
815,4,59,3.740008000
816,4,59,3.733011000
817,4,59,4.117504000
818,4,59,3.864728000
819,4,59,3.672841000
820,4,59,3.735809000
821,4,59,3.716671000
822,4,59,3.749209000
823,4,59,3.788976000
824,4,59,3.616708000
825,4,59,4.119310000
826,4,59,3.839548000
827,4,59,3.814884000
828,4,59,3.691837000
829,4,59,3.740571000
830,4,59,3.691190000
831,4,59,3.637742000
832,4,59,3.682489000
833,4,59,4.031003000
834,4,59,3.806261000
835,4,59,3.604151000
836,4,59,3.646544000
837,4,59,3.737167000
838,4,59,3.711539000
839,4,59,3.761666000
840,4,59,3.769504000
841,4,59,4.051317000
842,4,59,3.799335000
843,4,59,3.738184000
844,4,59,3.798280000
845,4,59,3.676628000
846,4,59,3.646157000
847,4,59,3.705687000
848,4,59,3.783455000
849,4,59,4.082426000
850,4,59,3.674894000
851,4,59,3.691516000
852,4,59,3.720748000
853,4,59,3.728508000
854,4,59,3.773220000
855,4,59,3.643674000
856,4,59,3.658321000
857,4,59,3.837299000
858,4,59,3.760607000
859,4,59,3.662675000
860,4,59,3.705132000
861,4,59,3.731461000
862,4,59,3.604683000
863,4,59,3.620100000
864,4,59,3.645349000
865,4,59,4.005887000
866,4,59,3.718858000
867,4,59,3.747793000
868,4,59,3.591230000
869,4,59,3.760738000
870,4,59,3.741620000
871,4,59,3.684825000
872,4,59,3.729545000
873,4,59,3.983945000
874,4,59,3.802677000
875,4,59,3.770793000
876,4,59,3.841368000
877,4,59,3.732275000
878,4,59,3.721261000
879,4,59,3.716708000
880,4,59,3.762951000
881,4,59,3.782170000
882,4,59,3.563097000
883,4,59,3.665772000
884,4,59,3.578885000
885,4,59,3.630179000
886,4,59,3.599844000
887,4,59,3.565160000
888,4,59,3.821444000
889,4,59,3.852052000
890,4,59,3.666463000
891,4,59,3.591751000
892,4,59,3.674850000
893,4,59,3.725051000
894,4,59,3.719196000
895,4,59,3.583540000
896,4,59,3.708461000
897,4,59,3.999731000
898,4,59,3.750328000
899,4,59,3.698608000
900,4,59,3.774443000
901,4,59,3.838340000
902,4,59,3.695170000
903,4,59,3.687381000
904,4,59,3.643974000
905,4,59,4.077824000
906,4,59,3.779757000
907,4,59,3.725973000
908,4,59,3.629508000
909,4,59,3.657223000
910,4,59,3.634743000
911,4,59,3.646341000
912,4,59,3.706839000
913,4,59,3.846234000
914,4,59,3.728241000
915,4,59,3.585073000
916,4,59,3.740107000
917,4,59,3.868711000
918,4,59,3.797275000
919,4,59,3.788081000
920,4,59,3.655978000
921,4,59,4.123107000
922,4,59,3.874234000
923,4,59,3.761739000
924,4,59,3.753755000
925,4,59,3.700001000
926,4,59,3.852827000
927,4,59,3.784049000
928,4,59,3.745630000
929,4,59,3.975559000
930,4,59,3.626134000
931,4,59,3.605420000
932,4,59,3.705173000
933,4,59,3.772513000
934,4,59,3.705503000
935,4,59,3.711110000
936,4,59,3.766189000
937,4,59,4.095824000
938,4,59,3.706588000
939,4,59,3.718590000
940,4,59,3.775817000
941,4,59,3.745389000
942,4,59,3.795321000
943,4,59,3.708696000
944,4,59,3.667858000
945,4,59,3.865091000
946,4,59,3.678375000
947,4,59,3.679260000
948,4,59,3.748422000
949,4,59,3.753024000
950,4,59,3.783920000
951,4,59,3.693820000
952,4,59,3.656954000
953,4,59,3.887282000
954,4,59,3.663529000
955,4,59,3.552119000
956,4,59,3.710330000
957,4,59,3.787975000
958,4,59,3.732035000
959,4,59,3.790746000
960,4,59,3.725997000
961,4,59,4.145872000
962,4,59,3.641034000
963,4,59,3.681487000
964,4,59,3.763616000
965,4,59,3.705465000
966,4,59,3.646734000
967,4,59,3.661800000
968,4,59,3.767445000
969,4,59,3.840474000
970,4,59,3.781495000
971,4,59,3.730636000
972,4,59,3.680829000
973,4,59,3.756980000
974,4,59,3.663491000
975,4,59,3.719236000
976,4,59,3.769804000
977,4,59,4.132025000
978,4,59,3.825234000
979,4,59,3.699015000
980,4,59,3.749423000
981,4,59,4.363506000
982,4,59,3.824313000
983,4,59,3.875614000
984,4,59,3.792938000
985,4,59,3.779027000
986,4,59,3.797737000
987,4,59,3.799478000
988,4,59,4.077823000
989,4,59,3.706922000
990,4,59,3.662859000
991,4,59,3.563106000
992,4,59,3.691268000
993,4,59,3.789762000
994,4,59,3.765485000
995,4,59,3.710802000
996,4,59,3.750865000
997,4,59,3.739713000
998,4,59,3.660385000
999,4,59,3.735871000
1000,4,59,3.885167000
1001,4,59,4.604998000
1002,4,59,4.404242000
1003,4,59,4.268318000
1004,4,59,3.773085000
1005,4,59,3.704953000
1006,4,59,3.753399000
1007,4,59,3.841834000
1008,4,59,4.023331000
1009,4,59,3.765232000
1010,4,59,3.731062000
1011,4,59,3.716803000
1012,4,59,3.692564000
1013,4,59,3.699509000
1014,4,59,3.589633000
1015,4,59,3.710816000
1016,4,59,4.377625000
1017,4,59,3.943219000
1018,4,59,3.707339000
1019,4,59,3.770339000
1020,4,59,3.864043000
1021,4,59,3.652246000
1022,4,59,3.655988000
1023,4,59,3.846005000
1024,4,59,4.300983000
1025,4,59,3.817051000
1026,4,59,3.692746000
1027,4,59,3.730500000
1028,4,59,3.612733000
1029,4,59,3.716263000
1030,4,59,3.601205000
1031,4,59,3.793483000
1032,4,59,3.918637000
1033,4,59,3.788385000
1034,4,59,3.707878000
1035,4,59,3.713319000
1036,4,59,3.712658000
1037,4,59,3.751774000
1038,4,59,3.749763000
1039,4,59,3.722146000
1040,4,59,3.719594000
1041,4,59,3.721863000
1042,4,59,3.769272000
1043,4,59,3.768692000
1044,4,59,3.733892000
1045,4,59,3.710140000
1046,4,59,3.689957000
1047,4,59,3.732211000
1048,4,59,3.722393000
1049,4,59,3.661631000
1050,4,59,3.695461000
1051,4,59,3.755056000
1052,4,59,3.741766000
1053,4,59,3.741103000
1054,4,59,3.751872000
1055,4,59,3.637422000
1056,4,59,3.684506000
1057,4,59,3.711473000
1058,4,59,3.745538000
1059,4,59,3.780761000
1060,4,59,3.721197000
1061,4,59,3.768816000
1062,4,59,3.739682000
1063,4,59,3.695720000
1064,4,59,3.803280000
1065,4,59,3.696493000
1066,4,59,3.696837000
1067,4,59,3.835104000
1068,4,59,3.745979000
1069,4,59,3.640362000
1070,4,59,3.736723000
1071,4,59,3.693879000
1072,4,59,3.707129000
1073,4,59,3.632189000
1074,4,59,3.628895000
1075,4,59,3.667563000
1076,4,59,3.641793000
1077,4,59,3.701488000
1078,4,59,3.594143000
1079,4,59,3.649354000
1080,4,59,3.645125000
1081,4,59,3.719252000
1082,4,59,3.711460000
1083,4,59,3.822294000
1084,4,59,3.693002000
1085,4,59,3.663624000
1086,4,59,3.619089000
1087,4,59,3.723246000
1088,4,59,3.823649000
1089,4,59,3.679662000
1090,4,59,3.570604000
1091,4,59,3.681132000
1092,4,59,3.752909000
1093,4,59,4.411486000
1094,4,59,3.708455000
1095,4,59,3.841241000
1096,4,59,4.004403000
1097,4,59,3.651229000
1098,4,59,3.614147000
1099,4,59,3.743640000
1100,4,59,3.687660000
1101,4,59,3.690520000
1102,4,59,3.639484000
1103,4,59,3.648868000
1104,4,59,3.736180000
1105,4,59,3.664058000
1106,4,59,3.831623000
1107,4,59,3.790595000
1108,4,59,3.708666000
1109,4,59,3.661634000
1110,4,59,3.722614000
1111,4,59,3.644416000
1112,4,59,3.740067000
1113,4,59,3.649827000
1114,4,59,3.628440000
1115,4,59,3.671160000
1116,4,59,3.691495000
1117,4,59,3.736035000
1118,4,59,3.710227000
1119,4,59,3.766253000
1120,4,59,3.704900000
1121,4,59,3.696492000
1122,4,59,3.812948000
1123,4,59,3.774322000
1124,4,59,3.769766000
1125,4,59,3.613049000
1126,4,59,3.749238000
1127,4,59,3.686772000
1128,4,59,3.748008000
1129,4,59,3.803696000
1130,4,59,3.753610000
1131,4,59,3.699845000
1132,4,59,3.746638000
1133,4,59,3.722874000
1134,4,59,3.644613000
1135,4,59,3.633843000
1136,4,59,3.736661000
1137,4,59,3.731800000
1138,4,59,3.706480000
1139,4,59,3.731313000
1140,4,59,3.600048000
1141,4,59,3.726662000
1142,4,59,3.790221000
1143,4,59,3.760214000
1144,4,59,3.694276000
1145,4,59,3.709732000
1146,4,59,3.601962000
1147,4,59,3.678415000
1148,4,59,3.714721000
1149,4,59,3.687134000
1150,4,59,3.747251000
