Run,Time_ms
237,3.659448000
238,3.614974000
239,3.648938000
240,3.663097000
241,3.621393000
242,3.760199000
243,3.623042000
244,3.650078000
245,3.616826000
246,3.679093000
247,3.625580000
248,3.647279000
249,3.665571000
250,3.920991000
251,3.661278000
252,3.650332000
253,3.642570000
254,3.756749000
255,3.684229000
256,3.654138000
257,3.583405000
258,3.698726000
259,3.867357000
260,3.601509000
261,3.842392000
262,3.630113000
263,3.620011000
264,3.652937000
265,3.637675000
266,3.682970000
267,3.743490000
268,3.580384000
269,3.588145000
270,3.764849000
271,3.661929000
272,3.737875000
273,3.638410000
274,3.633979000
275,3.631929000
276,3.642984000
277,3.545519000
278,3.798077000
279,3.607900000
280,3.663187000
281,4.690805000
282,3.630324000
283,3.731130000
284,3.520949000
285,3.655466000
286,3.659410000
287,3.662050000
288,3.691154000
289,4.784403000
290,3.673874000
291,3.770736000
292,3.660576000
293,3.576541000
294,4.183534000
295,3.669836000
296,3.621717000
297,3.655428000
298,3.634344000
299,3.817735000
300,3.687796000
301,3.619273000
302,3.641839000
303,3.703941000
304,3.693373000
305,3.900455000
306,3.686103000
307,3.846377000
308,3.760025000
309,3.680366000
310,3.737029000
311,3.704089000
312,3.617011000
313,3.642142000
314,3.638236000
315,3.713660000
316,3.760779000
317,3.699439000
318,3.660945000
319,3.563623000
320,3.547831000
321,3.643758000
322,3.662436000
323,3.736730000
324,3.727667000
325,3.591380000
326,3.603108000
327,3.616329000
328,3.591276000
329,3.548105000
330,3.651403000
331,3.650159000
332,3.722435000
333,3.672676000
334,3.520819000
335,3.693963000
336,3.671580000
337,3.671418000
338,3.640213000
339,3.643797000
340,3.700408000
341,3.704420000
342,3.603804000
343,3.589566000
344,3.693742000
345,3.628635000
346,3.651816000
347,3.598874000
348,3.695788000
349,3.762786000
350,3.652192000
351,3.612373000
352,3.663438000
353,3.624860000
354,3.497110000
355,3.530499000
356,3.671738000
357,3.737473000
358,3.631650000
359,3.563364000
360,3.598445000
361,3.670314000
362,3.606178000
363,3.660810000
364,3.636032000
365,3.883295000
366,3.570693000
367,3.630435000
368,4.237193000
369,4.088958000
370,3.503064000
371,3.557927000
372,3.525002000
373,3.785973000
374,3.678690000
375,3.585540000
376,3.635938000
377,3.706236000
378,3.617119000
379,3.682265000
380,3.635571000
381,3.759417000
382,3.772035000
383,4.628124000
384,3.623704000
385,3.757756000
386,3.649710000
387,3.633553000
388,3.584694000
389,3.723944000
390,3.799498000
391,3.659170000
392,3.638661000
393,3.648605000
394,3.581924000
395,3.534734000
396,3.617378000
397,4.701156000
398,3.745323000
399,3.594341000
400,4.540348000
401,3.634053000
402,3.602961000
403,3.663053000
404,3.599564000
405,3.699146000
406,3.764779000
407,3.668719000
408,3.645058000
409,3.601534000
410,3.642217000
411,3.637089000
412,3.653203000
413,3.679351000
414,3.692524000
415,3.677287000
416,3.660199000
417,3.620932000
418,3.641982000
419,3.674112000
420,3.620882000
421,3.638668000
422,3.693888000
423,3.701926000
424,3.586856000
425,3.611951000
426,3.610173000
427,3.588494000
428,3.685305000
429,3.726245000
430,3.645306000
431,3.946007000
432,3.642088000
433,3.496725000
434,3.672707000
435,3.969604000
436,3.633736000
437,3.550084000
438,3.495331000
439,3.657517000
440,3.636141000
441,3.643233000
442,3.680453000
443,3.648038000
444,3.556867000
445,3.599058000
446,3.562037000
447,3.592487000
448,3.658171000
449,3.552467000
450,3.603696000
451,3.679537000
452,3.615965000
453,3.626364000
454,3.605256000
455,3.589292000
456,3.640877000
457,3.619294000
458,3.660157000
459,3.655945000
460,3.622546000
461,3.653533000
462,3.608819000
463,3.614693000
464,3.671525000
465,3.657607000
466,3.652190000
467,3.574744000
468,3.636166000
469,3.683923000
470,3.595395000
471,3.611693000
472,3.641518000
473,3.952134000
474,4.525717000
475,5.027096000
476,4.373847000
477,4.315619000
478,4.047929000
479,4.020865000
480,4.064815000
481,3.673473000
482,3.752397000
483,4.317873000
484,3.903294000
485,3.629295000
486,3.710794000
487,4.041417000
488,3.923921000
489,3.719536000
490,4.308092000
491,3.639509000
492,3.589991000
493,3.714948000
494,4.044948000
495,4.164912000
496,3.980859000
497,3.786365000
498,4.074342000
499,4.073129000
500,4.013614000
501,3.873762000
502,3.872724000
503,4.045053000
504,3.812117000
505,3.784478000
506,3.913276000
507,3.625165000
508,3.699023000
509,3.643786000
510,3.921623000
511,3.760867000
512,3.641711000
513,3.593391000
514,3.679836000
515,3.743677000
516,3.563732000
517,3.530083000
518,3.666944000
519,3.837848000
520,3.744692000
521,3.786148000
522,3.782800000
523,3.756846000
524,3.637182000
525,3.635656000
526,3.601343000
527,3.880994000
528,3.658670000
529,3.635118000
530,3.571534000
531,3.703780000
532,3.614931000
533,3.601968000
534,3.674487000
535,4.058978000
536,4.175240000
537,3.643561000
538,3.654705000
539,3.661154000
540,3.673167000
541,3.679435000
542,3.620650000
543,3.838871000
544,3.732987000
545,3.611412000
546,3.608446000
547,3.634118000
548,3.658776000
549,3.616816000
550,3.628978000
551,3.667314000
552,3.728639000
553,3.589059000
554,3.652209000
555,3.629076000
556,3.609333000
557,3.706114000
558,3.575701000
559,3.649245000
560,3.599564000
561,3.635398000
562,3.573869000
563,3.810340000
564,3.735774000
565,3.689632000
566,3.676712000
567,3.602654000
568,3.819112000
569,3.845048000
570,3.682651000
571,3.685017000
572,3.714868000
573,3.695684000
574,3.686713000
575,3.738924000
576,3.962935000
577,3.960697000
578,3.660193000
579,3.705733000
580,3.725474000
581,3.562163000
582,3.535930000
583,3.658807000
584,3.831674000
585,3.777377000
586,3.753635000
587,3.681162000
588,3.683048000
589,3.641016000
590,3.518033000
591,3.626178000
592,3.738931000
593,3.770017000
594,3.573881000
595,3.502252000
596,3.896245000
597,4.096995000
598,3.717623000
599,3.696578000
600,3.902615000
601,3.718906000
602,3.701780000
603,3.670496000
604,3.650875000
605,3.615054000
606,3.556760000
607,3.588261000
608,3.721911000
609,3.972991000
610,3.776302000
611,3.525182000
612,3.603219000
613,3.660703000
614,3.608001000
615,3.855482000
616,3.662287000
617,3.740320000
618,3.629084000
619,3.665874000
620,3.748833000
621,4.683978000
622,3.660526000
623,3.560128000
624,3.581228000
625,3.756224000
626,3.685535000
627,3.655025000
628,3.695770000
629,3.622630000
630,3.602767000
631,3.818060000
632,3.677116000
633,3.953120000
634,4.446210000
635,3.646507000
636,3.616490000
637,3.774368000
638,3.664143000
639,3.674571000
640,3.658244000
641,3.972815000
642,4.055563000
643,3.688177000
644,3.609341000
645,3.633407000
646,3.687181000
647,3.655949000
648,3.631228000
649,3.734012000
650,3.760483000
651,3.623627000
652,3.519146000
653,3.624076000
654,3.663130000
655,3.697452000
656,3.568974000
657,3.577746000
658,3.795529000
659,3.910510000
660,4.117133000
661,3.982049000
662,3.710752000
663,3.593486000
664,3.650092000
665,3.666459000
666,3.752391000
667,3.889870000
668,4.146753000
669,3.871371000
670,3.676493000
671,3.588180000
672,3.768641000
673,3.817317000
674,3.811239000
675,3.562664000
676,3.601583000
677,3.642526000
678,3.655833000
679,3.636573000
680,3.633797000
681,3.647311000
682,3.763167000
683,3.674008000
684,3.649242000
685,3.655022000
686,3.728657000
687,3.664511000
688,3.677749000
689,3.659426000
690,3.964193000
691,3.745083000
692,3.665200000
693,4.417076000
694,3.636063000
695,3.687780000
696,3.604124000
697,3.632677000
698,3.935199000
699,3.809076000
700,3.637761000
701,4.217935000
702,3.817405000
703,3.684699000
704,3.679771000
705,3.681301000
706,4.053740000
707,3.762427000
708,3.598764000
709,3.678123000
710,3.635276000
711,3.635910000
712,3.644343000
713,3.565181000
714,3.780423000
715,3.756304000
716,3.665324000
717,3.644797000
718,3.662901000
719,3.622673000
720,3.531003000
721,3.577862000
722,3.860361000
723,4.040268000
724,3.664015000
725,3.692513000
726,3.613099000
727,3.730725000
728,3.676369000
729,3.713853000
730,3.766555000
731,4.047042000
732,3.647222000
733,3.624851000
734,3.711789000
735,3.701901000
736,3.605629000
737,3.599136000
738,3.824990000
739,4.039884000
740,4.457642000
741,3.655045000
742,3.659344000
743,3.638169000
744,3.599884000
745,3.528515000
746,3.580247000
747,3.860281000
748,3.672525000
749,3.659011000
750,3.650428000
751,3.789200000
752,3.687313000
