Run,Points,InputLen_bytes,Time_ms
112,5,74,3.856036000
113,5,74,3.868612000
114,5,74,3.856991000
115,5,74,3.942884000
116,5,74,4.129611000
117,5,74,3.753688000
118,5,74,3.714973000
119,5,74,3.809276000
120,5,74,3.756808000
121,5,74,3.967372000
122,5,74,3.778252000
123,5,74,3.870546000
124,5,74,3.870853000
125,5,74,3.759097000
126,5,74,3.679339000
127,5,74,3.789007000
128,5,74,3.729176000
129,5,74,4.112465000
130,5,74,3.994744000
131,5,74,3.877241000
132,5,74,3.870249000
133,5,74,4.047443000
134,5,74,3.844112000
135,5,74,4.108410000
136,5,74,3.828264000
137,5,74,3.799199000
138,5,74,3.768198000
139,5,74,3.915536000
140,5,74,3.942980000
141,5,74,3.996813000
142,5,74,3.701654000
143,5,74,3.764772000
144,5,74,3.737083000
145,5,74,3.873734000
146,5,74,3.866861000
147,5,74,3.837655000
148,5,74,3.789899000
149,5,74,3.822961000
150,5,74,4.092298000
151,5,74,3.817124000
152,5,74,3.839441000
153,5,74,3.870816000
154,5,74,3.843673000
155,5,74,3.789083000
156,5,74,3.857432000
157,5,74,3.737815000
158,5,74,3.748209000
159,5,74,3.758592000
160,5,74,3.758572000
161,5,74,4.022025000
162,5,74,4.116285000
163,5,74,3.693298000
164,5,74,3.729387000
165,5,74,3.737057000
166,5,74,3.824510000
167,5,74,3.701103000
168,5,74,3.818226000
169,5,74,3.830139000
170,5,74,3.801871000
171,5,74,3.797361000
172,5,74,4.058453000
173,5,74,4.130457000
174,5,74,3.786992000
175,5,74,3.766505000
176,5,74,3.814382000
177,5,74,3.704605000
178,5,74,3.935988000
179,5,74,3.935314000
180,5,74,4.024710000
181,5,74,3.815316000
182,5,74,3.763764000
183,5,74,3.731512000
184,5,74,3.739301000
185,5,74,3.844713000
186,5,74,3.787256000
187,5,74,4.164012000
188,5,74,3.805077000
189,5,74,3.711704000
190,5,74,3.727619000
191,5,74,3.781820000
192,5,74,3.779649000
193,5,74,3.863899000
194,5,74,3.810824000
195,5,74,3.726974000
196,5,74,3.854926000
197,5,74,3.879028000
198,5,74,3.727848000
199,5,74,3.729908000
200,5,74,3.890331000
201,5,74,3.816783000
202,5,74,3.718417000
203,5,74,3.860103000
204,5,74,4.037851000
205,5,74,3.832919000
206,5,74,3.830355000
207,5,74,4.099655000
208,5,74,4.083139000
209,5,74,3.977697000
210,5,74,3.820536000
211,5,74,3.884382000
212,5,74,3.787512000
213,5,74,3.783677000
214,5,74,3.775764000
215,5,74,3.771100000
216,5,74,3.856341000
217,5,74,3.914055000
218,5,74,3.879020000
219,5,74,3.779467000
220,5,74,3.826398000
221,5,74,3.825037000
222,5,74,3.801231000
223,5,74,3.739076000
224,5,74,4.068867000
225,5,74,3.722861000
226,5,74,3.750341000
227,5,74,3.902257000
228,5,74,3.861393000
229,5,74,3.760553000
230,5,74,3.930562000
231,5,74,3.965875000
232,5,74,3.860392000
233,5,74,3.799943000
234,5,74,3.843578000
235,5,74,3.712014000
236,5,74,3.878426000
237,5,74,3.882949000
238,5,74,3.783401000
239,5,74,3.766038000
240,5,74,3.859800000
241,5,74,3.887281000
242,5,74,3.737017000
243,5,74,3.860340000
244,5,74,3.719168000
245,5,74,3.751555000
246,5,74,3.897357000
247,5,74,3.908034000
248,5,74,3.846661000
249,5,74,3.741689000
250,5,74,3.805784000
251,5,74,3.827861000
252,5,74,3.744009000
253,5,74,4.113067000
254,5,74,4.039162000
255,5,74,3.927085000
256,5,74,3.822763000
257,5,74,3.713160000
258,5,74,3.907997000
259,5,74,3.798302000
260,5,74,4.114675000
261,5,74,3.768695000
262,5,74,4.457369000
263,5,74,4.377420000
264,5,74,3.749398000
265,5,74,3.842127000
266,5,74,3.710950000
267,5,74,3.798778000
268,5,74,3.815439000
269,5,74,3.763305000
270,5,74,3.889319000
271,5,74,3.820857000
272,5,74,3.858937000
273,5,74,3.761014000
274,5,74,3.992375000
275,5,74,3.778910000
276,5,74,3.711240000
277,5,74,3.862109000
278,5,74,3.775941000
279,5,74,3.970179000
280,5,74,3.821338000
281,5,74,3.735667000
282,5,74,3.777264000
283,5,74,3.901950000
284,5,74,4.061354000
285,5,74,3.919562000
286,5,74,3.850646000
287,5,74,3.826694000
288,5,74,3.753457000
289,5,74,3.803881000
290,5,74,3.963283000
291,5,74,4.169382000
292,5,74,3.818774000
293,5,74,3.783671000
294,5,74,3.821353000
295,5,74,3.712204000
296,5,74,3.893974000
297,5,74,3.723870000
298,5,74,3.903043000
299,5,74,4.043319000
300,5,74,3.859422000
301,5,74,3.805344000
302,5,74,3.893717000
303,5,74,3.797398000
304,5,74,3.698445000
305,5,74,3.992269000
306,5,74,4.206798000
307,5,74,3.867348000
308,5,74,3.667994000
309,5,74,3.778978000
310,5,74,3.883686000
311,5,74,3.767952000
312,5,74,3.761700000
313,5,74,3.746415000
314,5,74,3.899904000
315,5,74,3.839992000
316,5,74,3.853389000
317,5,74,3.865817000
318,5,74,3.740005000
319,5,74,3.765881000
320,5,74,3.876298000
321,5,74,3.785186000
322,5,74,4.266239000
323,5,74,4.082210000
324,5,74,3.956588000
325,5,74,3.888812000
326,5,74,3.819114000
327,5,74,4.106514000
328,5,74,3.771510000
329,5,74,3.850157000
330,5,74,4.122377000
331,5,74,3.805335000
332,5,74,4.132204000
333,5,74,4.261120000
334,5,74,4.079385000
335,5,74,4.205980000
336,5,74,4.143047000
337,5,74,3.851318000
338,5,74,3.790266000
339,5,74,3.845767000
340,5,74,3.806079000
341,5,74,3.743392000
342,5,74,3.777107000
343,5,74,3.891983000
344,5,74,3.888240000
345,5,74,4.100817000
346,5,74,4.113185000
347,5,74,3.861965000
348,5,74,3.767558000
349,5,74,3.734269000
350,5,74,3.805280000
351,5,74,4.058338000
352,5,74,4.130610000
353,5,74,3.697932000
354,5,74,3.860833000
355,5,74,3.806622000
356,5,74,4.026409000
357,5,74,4.147918000
358,5,74,4.095771000
359,5,74,4.132281000
360,5,74,4.473932000
361,5,74,4.463428000
362,5,74,4.430059000
363,5,74,3.904367000
364,5,74,3.843496000
365,5,74,3.905728000
366,5,74,4.197735000
367,5,74,3.841617000
368,5,74,3.686760000
369,5,74,4.345545000
370,5,74,4.031281000
371,5,74,3.878018000
372,5,74,3.910822000
373,5,74,3.914438000
374,5,74,3.870673000
375,5,74,4.120803000
376,5,74,4.106358000
377,5,74,3.811787000
378,5,74,3.717980000
379,5,74,3.886436000
380,5,74,3.830041000
381,5,74,4.191919000
382,5,74,4.155429000
383,5,74,3.764719000
384,5,74,3.842958000
385,5,74,3.868654000
386,5,74,3.809691000
387,5,74,3.713011000
388,5,74,4.048669000
389,5,74,4.328087000
390,5,74,4.035626000
391,5,74,3.831123000
392,5,74,3.824101000
393,5,74,3.747351000
394,5,74,3.756804000
395,5,74,3.738550000
396,5,74,4.234824000
397,5,74,4.290107000
398,5,74,4.083427000
399,5,74,3.834318000
400,5,74,3.725199000
401,5,74,3.753236000
402,5,74,3.692282000
403,5,74,3.733414000
404,5,74,3.851321000
405,5,74,3.866113000
406,5,74,4.045368000
407,5,74,3.746093000
408,5,74,4.012541000
409,5,74,4.117530000
410,5,74,3.854099000
411,5,74,3.842076000
412,5,74,4.146533000
413,5,74,3.867479000
414,5,74,4.052888000
415,5,74,4.030570000
416,5,74,3.777599000
417,5,74,3.712323000
418,5,74,3.763189000
419,5,74,3.897895000
420,5,74,3.989420000
421,5,74,3.795750000
422,5,74,3.845711000
423,5,74,3.849561000
424,5,74,3.731295000
425,5,74,3.723345000
426,5,74,3.693321000
427,5,74,3.721695000
428,5,74,3.681765000
429,5,74,3.716861000
430,5,74,3.824165000
431,5,74,3.808273000
432,5,74,3.686347000
433,5,74,3.711088000
434,5,74,3.776752000
435,5,74,3.871026000
436,5,74,3.834139000
437,5,74,3.839809000
438,5,74,3.792730000
439,5,74,3.882001000
440,5,74,3.764711000
441,5,74,3.820108000
442,5,74,4.031748000
443,5,74,4.079114000
444,5,74,4.070108000
445,5,74,3.718046000
446,5,74,3.834563000
447,5,74,3.951836000
448,5,74,3.889901000
449,5,74,3.785826000
450,5,74,3.704883000
451,5,74,3.809601000
452,5,74,3.738727000
453,5,74,3.741790000
454,5,74,3.832443000
455,5,74,3.752788000
456,5,74,3.779548000
457,5,74,3.743528000
458,5,74,3.805222000
459,5,74,3.819497000
460,5,74,3.750468000
461,5,74,3.749016000
462,5,74,3.881752000
463,5,74,3.768100000
464,5,74,3.877046000
465,5,74,3.781927000
466,5,74,3.808148000
467,5,74,3.845255000
468,5,74,3.848605000
469,5,74,3.828787000
470,5,74,4.815757000
471,5,74,3.749859000
472,5,74,3.699296000
473,5,74,3.838760000
474,5,74,3.839311000
475,5,74,3.865231000
476,5,74,3.932448000
477,5,74,3.828832000
478,5,74,3.814673000
479,5,74,3.752527000
480,5,74,3.781045000
481,5,74,3.836312000
482,5,74,4.062278000
483,5,74,3.932775000
484,5,74,3.696630000
485,5,74,3.820558000
486,5,74,3.854994000
487,5,74,4.132625000
488,5,74,4.089227000
489,5,74,3.831064000
490,5,74,3.851597000
491,5,74,3.751410000
492,5,74,3.756448000
493,5,74,3.814712000
494,5,74,3.696984000
495,5,74,3.740880000
496,5,74,3.727188000
497,5,74,3.715036000
498,5,74,4.162371000
499,5,74,3.784321000
500,5,74,3.955143000
501,5,74,3.809913000
502,5,74,3.675737000
503,5,74,4.024466000
504,5,74,3.751953000
505,5,74,3.853755000
506,5,74,3.796365000
507,5,74,3.799218000
508,5,74,5.005683000
509,5,74,3.790689000
510,5,74,3.722968000
511,5,74,3.707179000
512,5,74,3.838071000
513,5,74,4.003123000
514,5,74,3.913316000
515,5,74,4.111184000
516,5,74,3.915461000
517,5,74,3.815019000
518,5,74,3.783989000
519,5,74,3.713797000
520,5,74,3.890238000
521,5,74,3.860719000
522,5,74,3.808405000
523,5,74,3.771735000
524,5,74,3.829015000
525,5,74,3.663198000
526,5,74,3.828323000
527,5,74,3.962761000
528,5,74,3.764502000
529,5,74,3.814406000
530,5,74,3.716022000
531,5,74,3.931114000
532,5,74,4.779832000
533,5,74,3.767710000
534,5,74,3.716213000
535,5,74,3.700061000
536,5,74,3.792341000
537,5,74,3.825900000
538,5,74,3.713561000
539,5,74,3.849828000
540,5,74,3.844413000
541,5,74,3.758784000
542,5,74,3.651417000
543,5,74,3.745411000
544,5,74,3.855789000
545,5,74,3.907724000
546,5,74,3.806345000
547,5,74,3.813817000
548,5,74,3.881068000
549,5,74,3.837413000
550,5,74,3.732954000
551,5,74,3.716148000
552,5,74,3.741597000
553,5,74,3.701357000
554,5,74,4.051000000
555,5,74,3.965954000
556,5,74,3.691621000
557,5,74,3.779919000
558,5,74,3.671911000
559,5,74,3.799856000
560,5,74,3.785133000
561,5,74,3.914984000
562,5,74,3.927060000
563,5,74,5.053297000
564,5,74,3.736119000
565,5,74,4.095382000
566,5,74,4.022255000
567,5,74,4.031561000
568,5,74,3.899227000
569,5,74,3.852372000
570,5,74,3.812997000
571,5,74,3.883312000
572,5,74,3.943280000
573,5,74,3.809805000
574,5,74,3.763302000
575,5,74,3.884714000
576,5,74,4.004724000
577,5,74,4.406412000
578,5,74,4.252241000
579,5,74,3.811031000
580,5,74,3.754497000
581,5,74,3.850536000
582,5,74,3.838211000
583,5,74,4.016038000
584,5,74,3.792253000
585,5,74,3.785852000
586,5,74,4.108311000
587,5,74,3.779856000
588,5,74,3.724331000
589,5,74,3.736586000
590,5,74,3.729716000
591,5,74,3.694652000
592,5,74,3.819547000
593,5,74,3.867246000
594,5,74,3.726660000
595,5,74,3.704317000
596,5,74,3.692155000
597,5,74,4.496016000
598,5,74,5.112028000
599,5,74,4.160317000
600,5,74,4.161802000
601,5,74,4.113307000
602,5,74,3.856437000
603,5,74,3.773651000
604,5,74,3.728398000
605,5,74,3.829553000
606,5,74,3.852093000
607,5,74,3.723133000
608,5,74,3.770359000
609,5,74,3.890499000
610,5,74,3.700046000
611,5,74,3.694921000
612,5,74,3.797528000
613,5,74,4.115797000
614,5,74,3.822999000
615,5,74,3.872239000
616,5,74,3.787207000
617,5,74,4.011139000
618,5,74,3.843237000
619,5,74,3.675976000
620,5,74,3.682325000
621,5,74,3.851910000
622,5,74,4.048723000
623,5,74,3.774337000
624,5,74,3.859543000
625,5,74,3.807823000
626,5,74,3.776658000
627,5,74,3.744700000
628,5,74,3.750810000
629,5,74,3.796289000
630,5,74,3.992749000
631,5,74,3.975014000
632,5,74,4.048911000
633,5,74,3.845709000
634,5,74,3.769222000
635,5,74,3.758800000
636,5,74,3.858724000
637,5,74,4.048844000
638,5,74,3.858914000
639,5,74,3.739331000
640,5,74,3.808512000
641,5,74,3.870502000
642,5,74,3.829369000
643,5,74,3.855877000
644,5,74,3.721856000
645,5,74,3.828607000
646,5,74,3.928363000
647,5,74,4.019203000
648,5,74,3.819715000
649,5,74,3.690298000
650,5,74,3.749355000
651,5,74,3.871171000
652,5,74,3.890973000
653,5,74,3.799550000
654,5,74,3.738471000
655,5,74,3.868134000
656,5,74,3.900549000
657,5,74,3.694181000
658,5,74,3.684656000
659,5,74,3.684348000
660,5,74,3.812427000
661,5,74,3.851658000
662,5,74,3.671454000
663,5,74,3.868616000
664,5,74,4.321471000
665,5,74,3.682645000
666,5,74,3.756399000
667,5,74,4.063102000
668,5,74,3.968069000
669,5,74,4.123441000
670,5,74,3.961257000
671,5,74,3.860045000
672,5,74,3.702195000
673,5,74,3.791620000
674,5,74,3.833359000
675,5,74,3.957047000
676,5,74,4.104907000
677,5,74,3.822545000
678,5,74,3.729500000
679,5,74,3.817369000
680,5,74,3.745552000
681,5,74,3.798039000
682,5,74,3.841087000
683,5,74,3.869699000
684,5,74,3.874870000
685,5,74,3.753644000
686,5,74,4.301038000
687,5,74,4.341509000
688,5,74,3.788299000
689,5,74,3.852253000
690,5,74,3.818227000
691,5,74,4.135579000
692,5,74,3.864558000
693,5,74,3.685850000
694,5,74,3.864149000
695,5,74,3.815893000
696,5,74,3.692978000
697,5,74,3.757039000
698,5,74,3.705945000
699,5,74,3.817288000
700,5,74,3.805773000
701,5,74,3.698318000
702,5,74,3.931227000
703,5,74,3.820478000
704,5,74,3.708060000
705,5,74,3.665150000
706,5,74,3.742192000
707,5,74,3.832041000
708,5,74,3.758411000
709,5,74,3.842414000
710,5,74,3.837908000
711,5,74,3.725877000
712,5,74,3.666778000
713,5,74,3.738767000
714,5,74,3.695043000
715,5,74,3.878930000
716,5,74,3.891850000
717,5,74,3.695954000
718,5,74,3.746308000
719,5,74,3.762352000
720,5,74,3.832720000
721,5,74,3.810355000
722,5,74,4.079386000
723,5,74,4.150243000
724,5,74,3.757228000
725,5,74,3.964058000
726,5,74,3.814673000
727,5,74,3.725761000
728,5,74,3.718584000
729,5,74,3.713797000
730,5,74,4.078233000
731,5,74,4.010511000
732,5,74,3.797879000
733,5,74,3.766392000
734,5,74,4.967536000
735,5,74,3.755416000
736,5,74,3.850173000
737,5,74,3.914639000
738,5,74,4.088235000
739,5,74,3.825571000
740,5,74,3.704363000
741,5,74,3.864574000
742,5,74,3.765454000
743,5,74,3.721634000
744,5,74,3.767375000
745,5,74,3.900812000
746,5,74,4.163212000
747,5,74,3.804243000
748,5,74,4.075915000
749,5,74,3.829342000
750,5,74,3.771778000
751,5,74,3.712929000
752,5,74,3.680677000
753,5,74,4.194710000
754,5,74,4.010666000
755,5,74,3.791797000
756,5,74,3.783655000
757,5,74,3.855702000
758,5,74,3.720960000
759,5,74,3.665519000
760,5,74,3.697422000
761,5,74,4.090906000
762,5,74,3.918753000
763,5,74,3.707632000
764,5,74,3.837185000
765,5,74,3.954233000
766,5,74,3.838940000
767,5,74,3.710316000
768,5,74,3.775618000
769,5,74,4.088935000
770,5,74,3.952562000
771,5,74,3.955451000
772,5,74,4.121132000
773,5,74,3.704303000
774,5,74,3.729696000
775,5,74,3.745040000
776,5,74,3.984619000
777,5,74,4.076430000
778,5,74,3.778374000
779,5,74,3.727623000
780,5,74,3.823322000
781,5,74,3.698705000
782,5,74,3.707460000
783,5,74,3.736089000
784,5,74,4.195010000
785,5,74,4.137323000
786,5,74,3.732440000
787,5,74,3.808549000
788,5,74,3.788762000
789,5,74,3.766580000
790,5,74,3.727308000
791,5,74,3.744772000
792,5,74,4.071840000
793,5,74,4.795051000
794,5,74,3.855967000
795,5,74,4.004979000
796,5,74,4.043833000
797,5,74,3.849663000
798,5,74,3.863295000
799,5,74,3.945106000
800,5,74,4.616528000
801,5,74,3.769319000
802,5,74,3.729942000
803,5,74,3.790402000
804,5,74,3.747226000
805,5,74,3.734096000
806,5,74,3.730285000
807,5,74,4.023565000
808,5,74,3.918928000
809,5,74,3.700065000
810,5,74,3.827713000
811,5,74,3.799563000
812,5,74,3.715132000
813,5,74,3.757432000
814,5,74,3.787084000
815,5,74,4.165497000
816,5,74,3.935947000
817,5,74,3.780882000
818,5,74,3.815412000
819,5,74,3.770834000
820,5,74,3.722613000
821,5,74,3.726934000
822,5,74,4.033714000
823,5,74,4.191980000
824,5,74,3.848255000
825,5,74,4.111851000
826,5,74,4.923979000
827,5,74,3.703980000
828,5,74,3.789585000
829,5,74,3.780367000
830,5,74,4.018620000
831,5,74,4.043701000
832,5,74,3.716742000
833,5,74,3.845226000
834,5,74,3.827446000
835,5,74,3.733167000
836,5,74,3.793048000
837,5,74,3.865911000
838,5,74,4.036087000
839,5,74,3.988638000
840,5,74,3.677285000
841,5,74,3.828619000
842,5,74,3.842220000
843,5,74,3.722462000
844,5,74,3.797162000
845,5,74,3.734325000
846,5,74,4.212797000
847,5,74,3.842251000
848,5,74,3.747266000
849,5,74,3.802004000
850,5,74,3.869420000
851,5,74,3.714402000
852,5,74,3.702856000
853,5,74,3.747426000
854,5,74,4.079837000
855,5,74,3.821924000
856,5,74,3.714980000
857,5,74,4.167623000
858,5,74,4.026315000
859,5,74,4.072735000
860,5,74,3.725341000
861,5,74,3.981662000
862,5,74,4.094621000
863,5,74,3.967823000
864,5,74,4.568206000
865,5,74,3.806692000
866,5,74,3.704179000
867,5,74,3.675676000
868,5,74,3.638080000
869,5,74,4.077888000
870,5,74,3.947393000
871,5,74,4.053637000
872,5,74,3.823726000
873,5,74,3.729717000
874,5,74,4.651014000
875,5,74,4.032210000
876,5,74,4.003618000
877,5,74,4.259986000
878,5,74,3.808483000
879,5,74,3.965567000
880,5,74,4.070483000
881,5,74,3.709771000
882,5,74,3.788440000
883,5,74,3.782043000
884,5,74,4.080280000
885,5,74,4.082187000
886,5,74,3.714080000
887,5,74,3.807431000
888,5,74,3.848751000
889,5,74,3.734718000
890,5,74,3.746928000
891,5,74,3.767924000
892,5,74,4.063415000
893,5,74,3.964216000
894,5,74,4.387845000
895,5,74,4.129553000
896,5,74,3.822164000
897,5,74,3.708260000
898,5,74,3.715105000
899,5,74,3.822862000
900,5,74,4.106920000
901,5,74,3.850544000
902,5,74,4.043626000
903,5,74,4.020334000
904,5,74,3.737818000
905,5,74,3.696862000
906,5,74,3.777526000
907,5,74,4.088440000
908,5,74,4.089888000
909,5,74,3.740129000
910,5,74,3.842875000
911,5,74,4.157446000
912,5,74,4.211773000
913,5,74,4.119330000
914,5,74,4.089429000
915,5,74,4.336078000
916,5,74,4.112916000
917,5,74,4.185352000
918,5,74,4.061786000
919,5,74,4.011095000
920,5,74,3.731071000
921,5,74,3.760051000
922,5,74,4.300732000
923,5,74,4.024349000
924,5,74,3.671682000
925,5,74,3.788035000
926,5,74,3.774118000
927,5,74,3.699198000
928,5,74,3.696076000
929,5,74,3.690279000
930,5,74,4.142476000
931,5,74,3.903321000
932,5,74,3.766702000
933,5,74,3.863387000
934,5,74,3.733774000
935,5,74,3.722927000
936,5,74,3.690060000
937,5,74,3.702820000
938,5,74,4.257410000
939,5,74,3.816552000
940,5,74,3.801080000
941,5,74,3.862448000
942,5,74,3.817988000
943,5,74,3.764791000
944,5,74,3.749210000
945,5,74,3.966023000
946,5,74,4.214791000
947,5,74,3.799357000
948,5,74,3.707247000
949,5,74,3.795445000
950,5,74,3.837788000
951,5,74,3.775315000
952,5,74,3.849233000
953,5,74,4.131199000
954,5,74,4.219757000
955,5,74,3.693942000
956,5,74,3.750414000
957,5,74,3.825841000
958,5,74,3.707972000
959,5,74,3.689890000
960,5,74,3.749095000
961,5,74,4.098432000
962,5,74,4.025982000
963,5,74,3.689529000
964,5,74,3.779267000
965,5,74,3.903975000
966,5,74,3.721623000
967,5,74,3.748078000
968,5,74,3.916898000
969,5,74,4.181429000
970,5,74,3.951719000
971,5,74,3.722155000
972,5,74,3.732300000
973,5,74,3.801511000
974,5,74,3.733531000
975,5,74,3.744056000
976,5,74,3.910063000
977,5,74,4.077557000
978,5,74,3.655817000
979,5,74,3.676201000
980,5,74,3.838399000
981,5,74,3.996578000
982,5,74,3.705132000
983,5,74,3.746399000
984,5,74,3.858088000
985,5,74,4.105725000
986,5,74,3.746579000
987,5,74,3.688522000
988,5,74,3.820954000
989,5,74,3.730760000
990,5,74,3.742688000
991,5,74,3.719632000
992,5,74,3.986509000
993,5,74,4.071210000
994,5,74,3.810881000
995,5,74,3.899459000
996,5,74,3.778307000
997,5,74,3.726499000
998,5,74,3.713122000
999,5,74,3.710530000
1000,5,74,4.050099000
1001,5,74,4.063805000
1002,5,74,3.696011000
1003,5,74,4.352680000
1004,5,74,4.060178000
1005,5,74,3.729474000
1006,5,74,3.731984000
1007,5,74,3.749485000
1008,5,74,4.327703000
1009,5,74,4.201047000
1010,5,74,3.760442000
1011,5,74,3.725059000
1012,5,74,3.816255000
1013,5,74,3.798015000
1014,5,74,3.753390000
1015,5,74,3.917595000
1016,5,74,4.340538000
1017,5,74,4.001305000
1018,5,74,3.833275000
1019,5,74,3.791941000
1020,5,74,3.719065000
1021,5,74,3.760471000
1022,5,74,3.722263000
1023,5,74,3.979207000
1024,5,74,3.999341000
1025,5,74,3.819258000
1026,5,74,3.795941000
1027,5,74,3.743742000
1028,5,74,3.689206000
1029,5,74,3.846894000
1030,5,74,3.795402000
1031,5,74,3.889484000
1032,5,74,3.936435000
1033,5,74,3.918328000
1034,5,74,3.763189000
1035,5,74,3.852673000
1036,5,74,3.710640000
1037,5,74,3.785799000
1038,5,74,3.712421000
1039,5,74,4.051041000
1040,5,74,3.943303000
1041,5,74,3.864999000
1042,5,74,3.878732000
1043,5,74,3.819660000
1044,5,74,3.747052000
1045,5,74,3.739276000
1046,5,74,3.778339000
1047,5,74,4.116226000
1048,5,74,3.777871000
1049,5,74,3.772954000
1050,5,74,3.854764000
1051,5,74,3.717588000
1052,5,74,3.733651000
1053,5,74,3.764848000
1054,5,74,3.885883000
1055,5,74,4.119610000
1056,5,74,3.685082000
1057,5,74,3.795560000
1058,5,74,3.817558000
1059,5,74,3.744117000
1060,5,74,3.695528000
1061,5,74,3.839488000
1062,5,74,4.026758000
1063,5,74,4.295288000
1064,5,74,3.738587000
1065,5,74,3.730477000
1066,5,74,3.755826000
1067,5,74,3.756731000
1068,5,74,3.743231000
1069,5,74,3.725010000
1070,5,74,4.087619000
1071,5,74,4.043207000
1072,5,74,3.715785000
1073,5,74,3.703763000
1074,5,74,3.846686000
1075,5,74,3.750037000
1076,5,74,3.722201000
1077,5,74,3.811428000
1078,5,74,4.067967000
1079,5,74,3.885287000
1080,5,74,3.754669000
1081,5,74,3.831089000
1082,5,74,3.772732000
1083,5,74,3.711750000
1084,5,74,3.741515000
1085,5,74,3.770952000
1086,5,74,4.101755000
1087,5,74,3.953613000
1088,5,74,3.703991000
1089,5,74,3.769510000
1090,5,74,3.708830000
1091,5,74,3.779605000
1092,5,74,3.934201000
1093,5,74,3.768603000
1094,5,74,4.067122000
1095,5,74,3.710434000
1096,5,74,3.866737000
1097,5,74,3.840248000
1098,5,74,3.820223000
1099,5,74,3.682249000
1100,5,74,3.696726000
1101,5,74,3.856510000
1102,5,74,4.102990000
1103,5,74,3.757049000
1104,5,74,3.680601000
1105,5,74,4.350877000
1106,5,74,4.067868000
1107,5,74,3.867327000
1108,5,74,4.115866000
1109,5,74,4.095439000
1110,5,74,3.961567000
1111,5,74,3.710342000
1112,5,74,3.896544000
1113,5,74,4.077310000
1114,5,74,3.768511000
1115,5,74,3.697902000
1116,5,74,3.715386000
1117,5,74,4.057673000
1118,5,74,3.761253000
1119,5,74,3.842537000
1120,5,74,4.046971000
1121,5,74,3.801448000
1122,5,74,3.699002000
1123,5,74,3.780142000
1124,5,74,3.807811000
1125,5,74,4.049164000
1126,5,74,3.697777000
1127,5,74,3.752227000
1128,5,74,3.725336000
1129,5,74,3.745705000
1130,5,74,3.789303000
1131,5,74,3.818545000
1132,5,74,4.104614000
1133,5,74,4.098138000
1134,5,74,3.739165000
1135,5,74,3.887511000
1136,5,74,3.860710000
1137,5,74,3.851507000
1138,5,74,3.847054000
1139,5,74,3.757802000
1140,5,74,4.053655000
1141,5,74,3.982292000
1142,5,74,3.700744000
1143,5,74,3.814859000
1144,5,74,3.829138000
1145,5,74,3.697827000
1146,5,74,3.778769000
1147,5,74,3.775325000
1148,5,74,4.109784000
1149,5,74,3.930101000
1150,5,74,3.688879000
