Run,Points,InputLen_bytes,Time_ms
111,2,29,3.751060000
112,2,29,3.656374000
113,2,29,3.667208000
114,2,29,3.667098000
115,2,29,3.636299000
116,2,29,3.604198000
117,2,29,3.593354000
118,2,29,3.568115000
119,2,29,3.611383000
120,2,29,3.631799000
121,2,29,3.719987000
122,2,29,3.611921000
123,2,29,3.783878000
124,2,29,3.715759000
125,2,29,3.679376000
126,2,29,3.601443000
127,2,29,3.635713000
128,2,29,3.752808000
129,2,29,3.691079000
130,2,29,3.682452000
131,2,29,3.670215000
132,2,29,3.633808000
133,2,29,3.583443000
134,2,29,3.696969000
135,2,29,3.617871000
136,2,29,3.543429000
137,2,29,3.710171000
138,2,29,3.720050000
139,2,29,3.726092000
140,2,29,3.589127000
141,2,29,3.683080000
142,2,29,3.592225000
143,2,29,3.628589000
144,2,29,3.590143000
145,2,29,3.551453000
146,2,29,3.655677000
147,2,29,3.671969000
148,2,29,3.734585000
149,2,29,3.660880000
150,2,29,3.625837000
151,2,29,3.714024000
152,2,29,3.668274000
153,2,29,3.609042000
154,2,29,3.700754000
155,2,29,3.729674000
156,2,29,3.620469000
157,2,29,3.600012000
158,2,29,3.651337000
159,2,29,3.752631000
160,2,29,3.682316000
161,2,29,3.816770000
162,2,29,3.652228000
163,2,29,3.773225000
164,2,29,3.602986000
165,2,29,3.590755000
166,2,29,3.591634000
167,2,29,3.668143000
168,2,29,3.594348000
169,2,29,3.600617000
170,2,29,4.099251000
171,2,29,4.001087000
172,2,29,3.632814000
173,2,29,3.683092000
174,2,29,3.709026000
175,2,29,3.637370000
176,2,29,3.766595000
177,2,29,3.610773000
178,2,29,3.692214000
179,2,29,3.713014000
180,2,29,3.775962000
181,2,29,3.676281000
182,2,29,3.594673000
183,2,29,3.609457000
184,2,29,3.560733000
185,2,29,3.657347000
186,2,29,3.713471000
187,2,29,3.665814000
188,2,29,3.609193000
189,2,29,3.575006000
190,2,29,3.710398000
191,2,29,3.688656000
192,2,29,3.646641000
193,2,29,3.656266000
194,2,29,3.595449000
195,2,29,3.585186000
196,2,29,3.697932000
197,2,29,3.761673000
198,2,29,3.699403000
199,2,29,3.630539000
200,2,29,3.681232000
201,2,29,3.658143000
202,2,29,3.717697000
203,2,29,3.800106000
204,2,29,3.622800000
205,2,29,3.614615000
206,2,29,3.582415000
207,2,29,3.608195000
208,2,29,3.713568000
209,2,29,3.749080000
210,2,29,3.708804000
211,2,29,3.630872000
212,2,29,3.719717000
213,2,29,3.763321000
214,2,29,3.845851000
215,2,29,3.691650000
216,2,29,3.731420000
217,2,29,3.590975000
218,2,29,3.596061000
219,2,29,3.569842000
220,2,29,3.662663000
221,2,29,3.661452000
222,2,29,3.619843000
223,2,29,3.566994000
224,2,29,3.561218000
225,2,29,3.590751000
226,2,29,3.702424000
227,2,29,3.710839000
228,2,29,3.577370000
229,2,29,3.697752000
230,2,29,3.610847000
231,2,29,3.733181000
232,2,29,3.622239000
233,2,29,3.662642000
234,2,29,3.693965000
235,2,29,3.726801000
236,2,29,3.688951000
237,2,29,3.720127000
238,2,29,3.648149000
239,2,29,3.630777000
240,2,29,3.688768000
241,2,29,3.667216000
242,2,29,3.646885000
243,2,29,3.646686000
244,2,29,3.721836000
245,2,29,3.670513000
246,2,29,3.706946000
247,2,29,3.642711000
248,2,29,3.617129000
249,2,29,3.634187000
250,2,29,3.698851000
251,2,29,3.697301000
252,2,29,3.595024000
253,2,29,3.729619000
254,2,29,3.699874000
255,2,29,3.684528000
256,2,29,3.745096000
257,2,29,3.644446000
258,2,29,3.753202000
259,2,29,3.628869000
260,2,29,3.606892000
261,2,29,3.627088000
262,2,29,3.671097000
263,2,29,3.586486000
264,2,29,3.739410000
265,2,29,3.726773000
266,2,29,3.750776000
267,2,29,3.685236000
268,2,29,3.645365000
269,2,29,3.749496000
270,2,29,3.683184000
271,2,29,3.627904000
272,2,29,3.635293000
273,2,29,3.556275000
274,2,29,3.674027000
275,2,29,3.742870000
276,2,29,3.652352000
277,2,29,3.600543000
278,2,29,3.601641000
279,2,29,3.593245000
280,2,29,3.579805000
281,2,29,3.630212000
282,2,29,3.716111000
283,2,29,3.672762000
284,2,29,3.711299000
285,2,29,3.737140000
286,2,29,3.722495000
287,2,29,3.760140000
288,2,29,3.678248000
289,2,29,3.584987000
290,2,29,3.603980000
291,2,29,3.723226000
292,2,29,3.680605000
293,2,29,3.751501000
294,2,29,3.685783000
295,2,29,3.673906000
296,2,29,3.743793000
297,2,29,3.667661000
298,2,29,3.604153000
299,2,29,3.661873000
300,2,29,3.726503000
301,2,29,3.668301000
302,2,29,3.674209000
303,2,29,3.710525000
304,2,29,3.692204000
305,2,29,3.622000000
306,2,29,3.657183000
307,2,29,3.727166000
308,2,29,3.682857000
309,2,29,3.636415000
310,2,29,3.622613000
311,2,29,3.728694000
312,2,29,3.685391000
313,2,29,3.600847000
314,2,29,3.536764000
315,2,29,3.714867000
316,2,29,3.678079000
317,2,29,3.692596000
318,2,29,3.679176000
319,2,29,3.681582000
320,2,29,3.697886000
321,2,29,3.688139000
322,2,29,3.641454000
323,2,29,3.677647000
324,2,29,3.623603000
325,2,29,3.683414000
326,2,29,3.640088000
327,2,29,4.394460000
328,2,29,4.550807000
329,2,29,4.394258000
330,2,29,4.222370000
331,2,29,3.802846000
332,2,29,3.839122000
333,2,29,3.768737000
334,2,29,3.704299000
335,2,29,3.849246000
336,2,29,3.728216000
337,2,29,3.898596000
338,2,29,3.800475000
339,2,29,3.670332000
340,2,29,3.655492000
341,2,29,3.643933000
342,2,29,3.703072000
343,2,29,3.762925000
344,2,29,4.017895000
345,2,29,3.711350000
346,2,29,3.752710000
347,2,29,3.768871000
348,2,29,3.651969000
349,2,29,3.626981000
350,2,29,3.670762000
351,2,29,3.637584000
352,2,29,3.712363000
353,2,29,3.747933000
354,2,29,3.711705000
355,2,29,3.689966000
356,2,29,3.711447000
357,2,29,3.768237000
358,2,29,3.746554000
359,2,29,3.792950000
360,2,29,3.687184000
361,2,29,3.657000000
362,2,29,3.718939000
363,2,29,3.748320000
364,2,29,3.656271000
365,2,29,3.665910000
366,2,29,3.708197000
367,2,29,3.723981000
368,2,29,3.896424000
369,2,29,3.680376000
370,2,29,3.687338000
371,2,29,3.715868000
372,2,29,3.674890000
373,2,29,3.666198000
374,2,29,3.758597000
375,2,29,3.736236000
376,2,29,3.690605000
377,2,29,3.714753000
378,2,29,3.687473000
379,2,29,3.680605000
380,2,29,3.673074000
381,2,29,3.631540000
382,2,29,3.710047000
383,2,29,3.657586000
384,2,29,3.713962000
385,2,29,3.693829000
386,2,29,3.770074000
387,2,29,3.737567000
388,2,29,4.148228000
389,2,29,4.358209000
390,2,29,3.770414000
391,2,29,3.686428000
392,2,29,3.645316000
393,2,29,3.691204000
394,2,29,3.753100000
395,2,29,3.740346000
396,2,29,3.726267000
397,2,29,3.664220000
398,2,29,3.701788000
399,2,29,3.840188000
400,2,29,3.711155000
401,2,29,3.657960000
402,2,29,3.743806000
403,2,29,3.685607000
404,2,29,3.719266000
405,2,29,3.876977000
406,2,29,3.685991000
407,2,29,3.714440000
408,2,29,3.659823000
409,2,29,3.697925000
410,2,29,3.729882000
411,2,29,3.786318000
412,2,29,3.826720000
413,2,29,3.840328000
414,2,29,3.733523000
415,2,29,3.692358000
416,2,29,3.701801000
417,2,29,3.669728000
418,2,29,3.702373000
419,2,29,3.731996000
420,2,29,3.675659000
421,2,29,3.693053000
422,2,29,3.666414000
423,2,29,3.701641000
424,2,29,3.761953000
425,2,29,3.711759000
426,2,29,3.682811000
427,2,29,3.805837000
428,2,29,3.755757000
429,2,29,3.698828000
430,2,29,3.645409000
431,2,29,3.631993000
432,2,29,3.653782000
433,2,29,3.716951000
434,2,29,3.646107000
435,2,29,3.635851000
436,2,29,3.704420000
437,2,29,3.713465000
438,2,29,3.666329000
439,2,29,3.691446000
440,2,29,3.686026000
441,2,29,3.678160000
442,2,29,3.666138000
443,2,29,3.650759000
444,2,29,3.684920000
445,2,29,3.650109000
446,2,29,3.792189000
447,2,29,3.756348000
448,2,29,3.733465000
449,2,29,3.656470000
450,2,29,3.784591000
451,2,29,3.891105000
452,2,29,4.024986000
453,2,29,3.919083000
454,2,29,3.762131000
455,2,29,3.714506000
456,2,29,3.686593000
457,2,29,3.661041000
458,2,29,3.719230000
459,2,29,3.708174000
460,2,29,3.788505000
461,2,29,3.753831000
462,2,29,3.726814000
463,2,29,3.745868000
464,2,29,3.713163000
465,2,29,3.685909000
466,2,29,3.655896000
467,2,29,3.631353000
468,2,29,3.811097000
469,2,29,3.645534000
470,2,29,3.758112000
471,2,29,3.815873000
472,2,29,3.830580000
473,2,29,3.671560000
474,2,29,3.742534000
475,2,29,3.721891000
476,2,29,4.097243000
477,2,29,3.877996000
478,2,29,3.663477000
479,2,29,3.677105000
480,2,29,3.687874000
481,2,29,3.636814000
482,2,29,3.695358000
483,2,29,3.672641000
484,2,29,4.062515000
485,2,29,3.767641000
486,2,29,3.726372000
487,2,29,3.714164000
488,2,29,3.679422000
489,2,29,3.654207000
490,2,29,3.681078000
491,2,29,3.778330000
492,2,29,4.031913000
493,2,29,3.866164000
494,2,29,3.758706000
495,2,29,3.688873000
496,2,29,3.694619000
497,2,29,3.675870000
498,2,29,3.706822000
499,2,29,3.666900000
500,2,29,4.091143000
501,2,29,4.095668000
502,2,29,4.305504000
503,2,29,3.673422000
504,2,29,3.665193000
505,2,29,3.658162000
506,2,29,3.678020000
507,2,29,3.725959000
508,2,29,4.011969000
509,2,29,3.750481000
510,2,29,3.678642000
511,2,29,3.704577000
512,2,29,3.652318000
513,2,29,3.670964000
514,2,29,3.725196000
515,2,29,3.729010000
516,2,29,4.106640000
517,2,29,3.757986000
518,2,29,3.700345000
519,2,29,3.677893000
520,2,29,3.733400000
521,2,29,3.690341000
522,2,29,3.797344000
523,2,29,3.745557000
524,2,29,3.838446000
525,2,29,3.828865000
526,2,29,3.664358000
527,2,29,3.683918000
528,2,29,3.717549000
529,2,29,3.687076000
530,2,29,3.715892000
531,2,29,3.683383000
532,2,29,3.988153000
533,2,29,3.842208000
534,2,29,3.739677000
535,2,29,3.704930000
536,2,29,3.760782000
537,2,29,3.663501000
538,2,29,3.720540000
539,2,29,3.796970000
540,2,29,3.966763000
541,2,29,3.711426000
542,2,29,3.678424000
543,2,29,3.722066000
544,2,29,3.701348000
545,2,29,3.712072000
546,2,29,3.667088000
547,2,29,3.746445000
548,2,29,4.026950000
549,2,29,3.822758000
550,2,29,3.686363000
551,2,29,3.626300000
552,2,29,3.756299000
553,2,29,3.731084000
554,2,29,3.685102000
555,2,29,3.768503000
556,2,29,4.101566000
557,2,29,3.771345000
558,2,29,3.801506000
559,2,29,4.038323000
560,2,29,4.106783000
561,2,29,3.725634000
562,2,29,3.678138000
563,2,29,3.965711000
564,2,29,4.064689000
565,2,29,3.664004000
566,2,29,3.822857000
567,2,29,3.718582000
568,2,29,3.698008000
569,2,29,3.654617000
570,2,29,3.732294000
571,2,29,3.769183000
572,2,29,4.079562000
573,2,29,4.381555000
574,2,29,4.344838000
575,2,29,4.157699000
576,2,29,3.843004000
577,2,29,3.829973000
578,2,29,3.723800000
579,2,29,4.057908000
580,2,29,3.716721000
581,2,29,3.646546000
582,2,29,3.778801000
583,2,29,3.818554000
584,2,29,3.672762000
585,2,29,3.685676000
586,2,29,3.716837000
587,2,29,4.213798000
588,2,29,4.152913000
589,2,29,3.960872000
590,2,29,3.768431000
591,2,29,3.739379000
592,2,29,3.723754000
593,2,29,3.735292000
594,2,29,3.786526000
595,2,29,4.165681000
596,2,29,4.256514000
597,2,29,3.941881000
598,2,29,3.641194000
599,2,29,3.680312000
600,2,29,3.708267000
601,2,29,3.677205000
602,2,29,3.974828000
603,2,29,4.069369000
604,2,29,3.646579000
605,2,29,3.774596000
606,2,29,3.747804000
607,2,29,3.776142000
608,2,29,3.765819000
609,2,29,3.704166000
610,2,29,4.015862000
611,2,29,4.030259000
612,2,29,3.720455000
613,2,29,3.762009000
614,2,29,3.705063000
615,2,29,3.721010000
616,2,29,3.745636000
617,2,29,3.718963000
618,2,29,3.783730000
619,2,29,3.720311000
620,2,29,3.715198000
621,2,29,3.745308000
622,2,29,3.762540000
623,2,29,3.695629000
624,2,29,3.727648000
625,2,29,3.683138000
626,2,29,3.954305000
627,2,29,4.040136000
628,2,29,3.755662000
629,2,29,3.676630000
630,2,29,3.851171000
631,2,29,3.727449000
632,2,29,3.732527000
633,2,29,3.691938000
634,2,29,3.931908000
635,2,29,3.911206000
636,2,29,3.654646000
637,2,29,3.732584000
638,2,29,3.722548000
639,2,29,3.695832000
640,2,29,3.728425000
641,2,29,3.653341000
642,2,29,4.062198000
643,2,29,4.085083000
644,2,29,3.781946000
645,2,29,3.747566000
646,2,29,3.729121000
647,2,29,3.705694000
648,2,29,3.818622000
649,2,29,3.658919000
650,2,29,4.051184000
651,2,29,3.941550000
652,2,29,3.998809000
653,2,29,3.660257000
654,2,29,3.898310000
655,2,29,3.872353000
656,2,29,3.700069000
657,2,29,3.790483000
658,2,29,4.000845000
659,2,29,3.873086000
660,2,29,3.796295000
661,2,29,3.611694000
662,2,29,3.721524000
663,2,29,3.800223000
664,2,29,3.776288000
665,2,29,3.743924000
666,2,29,4.018391000
667,2,29,3.646497000
668,2,29,3.749338000
669,2,29,3.674048000
670,2,29,3.661060000
671,2,29,3.714592000
672,2,29,3.686414000
673,2,29,3.729036000
674,2,29,4.110118000
675,2,29,3.771532000
676,2,29,3.708517000
677,2,29,3.672436000
678,2,29,3.692264000
679,2,29,3.692237000
680,2,29,3.735698000
681,2,29,3.679645000
682,2,29,4.023536000
683,2,29,3.779242000
684,2,29,3.806263000
685,2,29,3.714043000
686,2,29,3.669281000
687,2,29,3.670538000
688,2,29,3.696242000
689,2,29,3.826514000
690,2,29,4.002198000
691,2,29,3.900975000
692,2,29,3.704099000
693,2,29,3.714183000
694,2,29,4.036972000
695,2,29,3.691527000
696,2,29,3.704234000
697,2,29,3.715429000
698,2,29,4.015451000
699,2,29,3.776321000
700,2,29,3.708023000
701,2,29,3.694933000
702,2,29,3.716158000
703,2,29,3.722224000
704,2,29,3.796506000
705,2,29,3.690544000
706,2,29,4.031019000
707,2,29,3.743786000
708,2,29,3.723226000
709,2,29,3.672185000
710,2,29,3.726140000
711,2,29,3.710519000
712,2,29,3.697355000
713,2,29,3.718831000
714,2,29,4.339506000
715,2,29,4.283923000
716,2,29,3.686031000
717,2,29,3.664582000
718,2,29,3.690515000
719,2,29,3.736749000
720,2,29,3.823020000
721,2,29,3.781527000
722,2,29,4.022463000
723,2,29,3.653045000
724,2,29,3.727940000
725,2,29,3.699016000
726,2,29,3.758775000
727,2,29,3.687241000
728,2,29,3.656232000
729,2,29,3.690866000
730,2,29,3.984837000
731,2,29,3.723286000
732,2,29,4.132098000
733,2,29,3.725562000
734,2,29,3.721394000
735,2,29,3.824281000
736,2,29,3.659250000
737,2,29,3.836808000
738,2,29,4.058824000
739,2,29,3.648932000
740,2,29,3.682149000
741,2,29,3.654815000
742,2,29,3.672347000
743,2,29,3.813395000
744,2,29,3.652025000
745,2,29,3.810658000
746,2,29,4.143764000
747,2,29,3.666756000
748,2,29,3.740411000
749,2,29,3.730395000
750,2,29,3.686019000
751,2,29,3.699008000
752,2,29,3.630048000
753,2,29,3.830588000
754,2,29,4.073483000
755,2,29,3.666245000
756,2,29,3.697237000
757,2,29,3.649184000
758,2,29,3.685780000
759,2,29,3.674896000
760,2,29,3.710317000
761,2,29,3.729555000
762,2,29,4.040024000
763,2,29,3.760900000
764,2,29,3.812182000
765,2,29,3.651278000
766,2,29,3.712499000
767,2,29,3.706860000
768,2,29,3.671972000
769,2,29,3.856073000
770,2,29,4.181295000
771,2,29,3.703989000
772,2,29,3.687237000
773,2,29,3.636278000
774,2,29,3.723175000
775,2,29,3.682905000
776,2,29,3.710192000
777,2,29,3.887494000
778,2,29,3.990270000
779,2,29,3.661211000
780,2,29,3.699322000
781,2,29,3.682144000
782,2,29,3.815192000
783,2,29,3.716415000
784,2,29,3.704081000
785,2,29,3.853516000
786,2,29,4.099035000
787,2,29,3.702073000
788,2,29,3.663207000
789,2,29,3.728956000
790,2,29,3.697890000
791,2,29,3.730436000
792,2,29,3.713899000
793,2,29,3.896843000
794,2,29,4.001374000
795,2,29,3.671696000
796,2,29,3.713377000
797,2,29,3.802904000
798,2,29,3.674457000
799,2,29,3.665990000
800,2,29,3.714853000
801,2,29,3.965370000
802,2,29,3.793638000
803,2,29,3.691738000
804,2,29,3.677145000
805,2,29,3.741573000
806,2,29,3.683881000
807,2,29,3.659197000
808,2,29,3.650657000
809,2,29,3.810328000
810,2,29,4.068899000
811,2,29,3.704507000
812,2,29,3.776304000
813,2,29,3.884494000
814,2,29,3.696696000
815,2,29,3.646423000
816,2,29,3.775403000
817,2,29,3.905787000
818,2,29,4.046310000
819,2,29,3.751328000
820,2,29,3.664848000
821,2,29,3.808277000
822,2,29,3.789260000
823,2,29,3.744739000
824,2,29,3.804115000
825,2,29,4.181387000
826,2,29,4.339978000
827,2,29,4.379655000
828,2,29,3.793482000
829,2,29,4.004356000
830,2,29,3.808793000
831,2,29,3.821915000
832,2,29,3.690053000
833,2,29,4.019149000
834,2,29,3.797852000
835,2,29,3.743136000
836,2,29,3.717092000
837,2,29,3.680428000
838,2,29,3.706786000
839,2,29,3.744678000
840,2,29,3.692243000
841,2,29,4.055302000
842,2,29,3.736261000
843,2,29,3.744860000
844,2,29,3.684160000
845,2,29,3.684414000
846,2,29,3.772194000
847,2,29,3.962696000
848,2,29,3.701153000
849,2,29,4.060276000
850,2,29,3.713399000
851,2,29,3.763037000
852,2,29,3.668730000
853,2,29,3.742573000
854,2,29,3.710173000
855,2,29,3.723049000
856,2,29,3.757232000
857,2,29,4.037338000
858,2,29,3.681848000
859,2,29,3.776129000
860,2,29,3.680883000
861,2,29,3.746603000
862,2,29,3.686691000
863,2,29,3.682883000
864,2,29,3.707688000
865,2,29,4.062264000
866,2,29,3.730094000
867,2,29,3.717356000
868,2,29,3.723165000
869,2,29,3.701851000
870,2,29,3.672583000
871,2,29,3.665325000
872,2,29,3.700991000
873,2,29,4.069059000
874,2,29,3.728635000
875,2,29,3.675877000
876,2,29,3.864273000
877,2,29,3.674721000
878,2,29,3.665876000
879,2,29,3.664598000
880,2,29,3.731945000
881,2,29,3.818765000
882,2,29,3.698306000
883,2,29,3.675643000
884,2,29,3.629295000
885,2,29,3.676448000
886,2,29,3.722279000
887,2,29,3.684167000
888,2,29,3.635760000
889,2,29,4.104545000
890,2,29,3.744345000
891,2,29,3.920049000
892,2,29,3.658470000
893,2,29,3.748513000
894,2,29,3.733825000
895,2,29,3.680791000
896,2,29,3.673498000
897,2,29,4.044065000
898,2,29,3.668870000
899,2,29,3.748622000
900,2,29,3.689258000
901,2,29,3.737057000
902,2,29,3.651990000
903,2,29,3.717258000
904,2,29,3.713213000
905,2,29,4.012463000
906,2,29,3.676059000
907,2,29,3.670017000
908,2,29,3.814645000
909,2,29,3.770667000
910,2,29,3.697080000
911,2,29,3.680868000
912,2,29,3.802931000
913,2,29,3.846149000
914,2,29,3.731675000
915,2,29,3.695175000
916,2,29,3.729095000
917,2,29,3.679401000
918,2,29,3.723844000
919,2,29,3.677431000
920,2,29,3.689930000
921,2,29,3.866700000
922,2,29,3.673024000
923,2,29,3.721409000
924,2,29,3.788756000
925,2,29,3.665558000
926,2,29,3.763991000
927,2,29,3.631008000
928,2,29,3.655127000
929,2,29,3.731857000
930,2,29,3.706303000
931,2,29,3.660438000
932,2,29,3.736225000
933,2,29,3.668906000
934,2,29,3.674395000
935,2,29,3.627096000
936,2,29,3.720817000
937,2,29,3.711500000
938,2,29,3.690188000
939,2,29,3.740210000
940,2,29,3.741496000
941,2,29,3.643911000
942,2,29,3.654678000
943,2,29,3.704975000
944,2,29,3.688406000
945,2,29,3.673800000
946,2,29,3.731740000
947,2,29,3.659881000
948,2,29,3.691989000
949,2,29,3.813979000
950,2,29,3.721379000
951,2,29,3.675724000
952,2,29,3.663953000
953,2,29,3.699068000
954,2,29,3.641913000
955,2,29,3.677513000
956,2,29,3.697382000
957,2,29,3.719126000
958,2,29,3.739843000
959,2,29,3.634190000
960,2,29,3.733593000
961,2,29,3.709211000
962,2,29,3.694173000
963,2,29,3.704997000
964,2,29,3.669410000
965,2,29,3.700884000
966,2,29,3.668014000
967,2,29,3.706051000
968,2,29,3.684555000
969,2,29,3.673703000
970,2,29,3.707515000
971,2,29,3.749625000
972,2,29,3.794640000
973,2,29,3.788554000
974,2,29,3.690168000
975,2,29,3.700260000
976,2,29,3.741361000
977,2,29,3.677757000
978,2,29,3.723582000
979,2,29,3.713393000
980,2,29,3.663011000
981,2,29,3.686193000
982,2,29,3.693412000
983,2,29,3.673415000
984,2,29,3.704051000
985,2,29,3.696125000
986,2,29,3.711303000
987,2,29,3.707183000
988,2,29,3.701292000
989,2,29,3.707631000
990,2,29,3.665685000
991,2,29,3.755239000
992,2,29,3.680476000
993,2,29,3.666236000
994,2,29,3.682738000
995,2,29,3.661364000
996,2,29,3.678187000
997,2,29,3.757108000
998,2,29,3.788092000
999,2,29,3.612408000
1000,2,29,3.634290000
1001,2,29,3.734735000
1002,2,29,3.728096000
1003,2,29,3.650189000
1004,2,29,3.686519000
1005,2,29,3.667355000
1006,2,29,3.695956000
1007,2,29,3.722728000
1008,2,29,3.656821000
1009,2,29,3.906450000
1010,2,29,3.693147000
1011,2,29,3.778138000
1012,2,29,3.816167000
1013,2,29,3.689170000
1014,2,29,3.800108000
1015,2,29,4.048105000
1016,2,29,4.055151000
1017,2,29,3.778837000
1018,2,29,3.716304000
1019,2,29,3.625323000
1020,2,29,3.717368000
1021,2,29,3.700024000
1022,2,29,3.745311000
1023,2,29,3.745556000
1024,2,29,3.885479000
1025,2,29,3.699307000
1026,2,29,3.694811000
1027,2,29,3.643551000
1028,2,29,3.712739000
1029,2,29,3.703754000
1030,2,29,3.668609000
1031,2,29,3.722052000
1032,2,29,3.716040000
1033,2,29,3.646666000
1034,2,29,3.731012000
1035,2,29,3.744958000
1036,2,29,3.675676000
1037,2,29,3.732555000
1038,2,29,3.740534000
1039,2,29,3.743621000
1040,2,29,3.688585000
1041,2,29,3.774051000
1042,2,29,3.838258000
1043,2,29,4.268771000
1044,2,29,3.686112000
1045,2,29,3.660837000
1046,2,29,3.715299000
1047,2,29,3.706428000
1048,2,29,3.713678000
1049,2,29,3.700995000
1050,2,29,3.929577000
1051,2,29,3.668392000
1052,2,29,3.681282000
1053,2,29,3.720628000
1054,2,29,3.800163000
1055,2,29,3.759277000
1056,2,29,3.639102000
1057,2,29,3.692307000
1058,2,29,3.764673000
1059,2,29,3.762907000
1060,2,29,3.752107000
1061,2,29,3.626090000
1062,2,29,3.706273000
1063,2,29,3.723638000
1064,2,29,3.718114000
1065,2,29,3.667347000
1066,2,29,3.692550000
1067,2,29,3.712256000
1068,2,29,3.729504000
1069,2,29,3.658387000
1070,2,29,3.756852000
1071,2,29,3.710806000
1072,2,29,3.675200000
1073,2,29,3.699578000
1074,2,29,3.708081000
1075,2,29,3.696133000
1076,2,29,3.915138000
1077,2,29,3.537994000
1078,2,29,3.698017000
1079,2,29,3.663167000
1080,2,29,3.730770000
1081,2,29,3.677410000
1082,2,29,3.688807000
1083,2,29,3.691356000
1084,2,29,3.777649000
1085,2,29,3.717637000
1086,2,29,3.799021000
1087,2,29,3.658357000
1088,2,29,3.685188000
1089,2,29,3.867300000
1090,2,29,3.685060000
1091,2,29,3.671456000
1092,2,29,3.758785000
1093,2,29,3.821275000
1094,2,29,3.804142000
1095,2,29,3.779377000
1096,2,29,3.724673000
1097,2,29,3.671233000
1098,2,29,3.654928000
1099,2,29,3.680718000
1100,2,29,3.729401000
1101,2,29,3.746596000
1102,2,29,3.685371000
1103,2,29,3.670932000
1104,2,29,3.664901000
1105,2,29,3.721248000
1106,2,29,3.685502000
1107,2,29,3.771342000
1108,2,29,3.727990000
1109,2,29,3.701926000
1110,2,29,3.716600000
1111,2,29,3.744653000
1112,2,29,3.762405000
1113,2,29,3.668961000
1114,2,29,3.680760000
1115,2,29,3.716226000
1116,2,29,3.724819000
1117,2,29,3.674604000
1118,2,29,3.747183000
1119,2,29,3.795697000
1120,2,29,3.704618000
1121,2,29,3.696016000
1122,2,29,3.691778000
1123,2,29,3.672371000
1124,2,29,3.753281000
1125,2,29,3.709442000
1126,2,29,3.767560000
1127,2,29,3.759634000
1128,2,29,3.734298000
1129,2,29,3.688442000
1130,2,29,3.649097000
1131,2,29,3.646482000
1132,2,29,3.703355000
1133,2,29,3.738365000
1134,2,29,3.804521000
1135,2,29,3.741062000
1136,2,29,3.710623000
1137,2,29,3.663389000
1138,2,29,3.638394000
1139,2,29,3.668680000
1140,2,29,3.689667000
1141,2,29,3.643608000
1142,2,29,3.692378000
1143,2,29,3.720764000
1144,2,29,3.754737000
1145,2,29,3.761714000
1146,2,29,4.288230000
1147,2,29,4.326291000
1148,2,29,4.229957000
1149,2,29,3.835894000
1150,2,29,4.075306000
