Run,Time_ms
127,3.543667000
128,3.579870000
129,3.640808000
130,3.548906000
131,3.615398000
132,3.639636000
133,3.557708000
134,3.520217000
135,3.553853000
136,3.561542000
137,3.623917000
138,3.535785000
139,3.529851000
140,3.591244000
141,3.674053000
142,3.598898000
143,3.535685000
144,3.514462000
145,3.614618000
146,3.660083000
147,3.551571000
148,3.595724000
149,3.662532000
150,3.556653000
151,3.567801000
152,3.586900000
153,3.596768000
154,3.619312000
155,3.569494000
156,3.564582000
157,3.612955000
158,3.565019000
159,3.652464000
160,3.539810000
161,3.578137000
162,3.624695000
163,3.586755000
164,3.560278000
165,3.514123000
166,3.534401000
167,3.503910000
168,3.557082000
169,3.546083000
170,3.598717000
171,3.572566000
172,3.512196000
173,3.510350000
174,3.515202000
175,3.506939000
176,3.566784000
177,3.545571000
178,3.506628000
179,3.493627000
180,3.560280000
181,3.514710000
182,3.637195000
183,3.601429000
184,3.637188000
185,3.530762000
186,3.555894000
187,3.587900000
188,3.884671000
189,3.994292000
190,3.767420000
191,3.631153000
192,3.596481000
193,3.605746000
194,3.691819000
195,3.573600000
196,3.849978000
197,4.011197000
198,3.733725000
199,3.664927000
200,3.547172000
201,3.521810000
202,3.522641000
203,3.561139000
204,3.513493000
205,3.633080000
206,3.584012000
207,3.512933000
208,3.574792000
209,3.574743000
210,3.627218000
211,3.628755000
212,3.690340000
213,3.612520000
214,3.582022000
215,3.519363000
216,3.565349000
217,3.531298000
218,3.563726000
219,3.581493000
220,3.522438000
221,3.560713000
222,3.543095000
223,3.533381000
224,3.613515000
225,3.576848000
226,4.224991000
227,3.598049000
228,3.560807000
229,3.541512000
230,3.565796000
231,3.604077000
232,3.542173000
233,3.519516000
234,3.492022000
235,3.527103000
236,3.523345000
237,3.563448000
238,3.580999000
239,3.520700000
240,3.486333000
241,3.505849000
242,3.589189000
243,3.550262000
244,3.674473000
245,3.573025000
246,3.589676000
247,3.630891000
248,3.649349000
249,3.587960000
250,3.514811000
251,3.594469000
252,3.636165000
253,3.645074000
254,3.532007000
255,3.627241000
256,3.611430000
257,3.663348000
258,3.526291000
259,3.699311000
260,3.512243000
261,3.520831000
262,3.605286000
263,3.560158000
264,3.533875000
265,3.500268000
266,3.518781000
267,3.606354000
268,3.625885000
269,3.629993000
270,3.589624000
271,3.550352000
272,3.547520000
273,3.507170000
274,3.497457000
275,3.537637000
276,3.518394000
277,3.589537000
278,3.633432000
279,3.557006000
280,3.597346000
281,3.677348000
282,3.509290000
283,3.504492000
284,3.578557000
285,3.660809000
286,3.632790000
287,3.470842000
288,3.567949000
289,3.552046000
290,3.517382000
291,3.642308000
292,3.645356000
293,3.589737000
294,3.524049000
295,3.526536000
296,3.557608000
297,3.603185000
298,3.532070000
299,3.612409000
300,3.515526000
301,3.674879000
302,3.597185000
303,3.612780000
304,3.647184000
305,3.649257000
306,3.622713000
307,3.653449000
308,3.646600000
309,3.649719000
310,3.606133000
311,3.753848000
312,3.704697000
313,3.616437000
314,3.637041000
315,3.549593000
316,3.538898000
317,3.629230000
318,3.577741000
319,3.675930000
320,3.541095000
321,3.580610000
322,3.706891000
323,3.661508000
324,3.716713000
325,3.588686000
326,3.647925000
327,3.590900000
328,3.615432000
329,3.615233000
330,3.516087000
331,3.568517000
332,3.594569000
333,3.531775000
334,3.525089000
335,3.638793000
336,3.538906000
337,3.478471000
338,3.564123000
339,3.532850000
340,3.636501000
341,3.657108000
342,3.530951000
343,3.524589000
344,3.573048000
345,3.588439000
346,3.600847000
347,3.538450000
348,3.630495000
349,3.733595000
350,3.707713000
351,3.782356000
352,4.092040000
353,4.064507000
354,4.032133000
355,4.051516000
356,3.769058000
357,3.680262000
358,3.709877000
359,3.675197000
360,3.679077000
361,3.732607000
362,3.662012000
363,3.606854000
364,3.540718000
365,3.540719000
366,3.530093000
367,3.698568000
368,3.656026000
369,3.600766000
370,3.643185000
371,3.578718000
372,3.554279000
373,3.689726000
374,3.602469000
375,3.574340000
376,3.574590000
377,3.519947000
378,3.605726000
379,3.629695000
380,3.708978000
381,3.542086000
382,3.583547000
383,3.616661000
384,3.513394000
385,3.693742000
386,3.801329000
387,3.676888000
388,3.658419000
389,3.542564000
390,3.635675000
391,3.631494000
392,3.544844000
393,3.516177000
394,3.526066000
395,3.567916000
396,3.687433000
397,3.663709000
398,3.592396000
399,3.524530000
400,3.547611000
401,3.664057000
402,3.607432000
403,3.484816000
404,3.688197000
405,3.679359000
406,3.586192000
407,3.699291000
408,3.520420000
409,3.510142000
410,3.547874000
411,3.572029000
412,3.702972000
413,3.566735000
414,3.741820000
415,3.676176000
416,3.648136000
417,3.636459000
418,3.589070000
419,3.506284000
420,3.635564000
421,3.536042000
422,3.498167000
423,3.693227000
424,3.633178000
425,3.641207000
426,3.573390000
427,3.475418000
428,3.613806000
429,3.595239000
430,3.694649000
431,3.627821000
432,3.629747000
433,3.552623000
434,3.530481000
435,3.701878000
436,3.636594000
437,3.623391000
438,3.500191000
439,3.520122000
440,3.523609000
441,3.594301000
442,3.582776000
443,3.671412000
444,3.634110000
445,3.682625000
446,3.652404000
447,3.707041000
448,3.641272000
449,3.566641000
450,3.642366000
451,3.606663000
452,4.191707000
453,3.738066000
454,3.616402000
455,3.486991000
456,3.514505000
457,3.667030000
458,3.588275000
459,3.592715000
460,3.655349000
461,3.726151000
462,3.775303000
463,3.749898000
464,3.650438000
465,3.693543000
466,3.605503000
467,3.582329000
468,3.628904000
469,3.605874000
470,3.746644000
471,3.846950000
472,3.623291000
473,3.571156000
474,3.772030000
475,3.781140000
476,3.596316000
477,3.625398000
478,3.611179000
479,3.549319000
480,3.614517000
481,3.660712000
482,3.510913000
483,3.565426000
484,3.620280000
485,3.479598000
486,3.564234000
487,3.619069000
488,3.626700000
489,3.549199000
490,3.511663000
491,3.439678000
492,3.529501000
493,3.561241000
494,3.633083000
495,3.548378000
496,3.600321000
497,3.675836000
498,3.498749000
499,3.656080000
500,3.537793000
501,3.459471000
502,3.567246000
503,3.588834000
504,3.535420000
505,3.510037000
506,3.568055000
507,3.524412000
508,3.553304000
509,3.579504000
510,3.577358000
511,3.538907000
512,3.572082000
513,3.585124000
514,3.616109000
515,3.679447000
516,3.527053000
517,3.497534000
518,3.523778000
519,3.615165000
520,3.531895000
521,3.549613000
522,3.654797000
523,3.632657000
524,3.662587000
525,3.603909000
526,3.532766000
527,3.679050000
528,3.623730000
529,3.541068000
530,3.506019000
531,3.589579000
532,3.607354000
533,3.657141000
534,3.684239000
535,3.549130000
536,3.612543000
537,3.530034000
538,3.528332000
539,3.535117000
540,3.597791000
541,3.645678000
542,3.560012000
543,3.672721000
544,3.554739000
545,3.520773000
546,3.530581000
547,3.541822000
548,3.628027000
549,3.633906000
550,3.499960000
551,3.546958000
552,3.520360000
553,3.492304000
554,3.505709000
555,3.525590000
556,3.573453000
557,3.610632000
558,3.617091000
559,3.963909000
560,4.492396000
561,4.315976000
562,4.212220000
563,4.056655000
564,4.005763000
565,4.030749000
566,3.711601000
567,3.574052000
568,3.555672000
569,4.343244000
570,4.119967000
571,3.587225000
572,3.566017000
573,3.659088000
574,3.639034000
575,3.750993000
576,3.667457000
577,3.513198000
578,3.509589000
579,3.598566000
580,3.540296000
581,3.491403000
582,4.289797000
583,3.777976000
584,3.827790000
585,3.835279000
586,3.722785000
587,3.616450000
588,3.803239000
589,3.681453000
590,3.797168000
591,3.843775000
592,4.000261000
593,3.812437000
594,3.746579000
595,3.807043000
596,3.630708000
597,3.956464000
598,3.715112000
599,3.731711000
600,3.625171000
601,3.640749000
602,3.575962000
603,3.590700000
604,3.632728000
605,3.598819000
606,3.612103000
607,3.652098000
608,3.565228000
609,3.699914000
610,3.683627000
611,3.683099000
612,3.629894000
613,3.590309000
614,3.518786000
615,3.540465000
616,3.515259000
617,3.492708000
618,3.531624000
619,3.593636000
620,3.533721000
621,3.536017000
622,3.540918000
623,3.597200000
624,3.513894000
625,3.580082000
626,3.561061000
627,3.660227000
628,3.578385000
629,3.550291000
630,3.537469000
631,3.548825000
632,3.541406000
633,3.734308000
634,4.009137000
635,3.621231000
636,3.565341000
637,3.518363000
638,3.630130000
639,3.548735000
640,3.559762000
641,3.533860000
642,3.586593000
643,3.546272000
644,3.548589000
645,3.661512000
646,3.545799000
647,3.512092000
648,3.541164000
649,3.563918000
650,3.587215000
651,3.542244000
652,3.559965000
653,3.762201000
654,3.680510000
655,3.784327000
656,3.661897000
657,3.632535000
658,3.584191000
659,3.603024000
660,3.649378000
661,3.493275000
662,3.531147000
663,3.517203000
664,3.485472000
665,3.643764000
666,3.589281000
667,3.536855000
668,3.540539000
669,3.675029000
670,3.562341000
671,3.565614000
672,3.536663000
673,3.580658000
674,3.513898000
675,3.599851000
676,3.514223000
677,3.542765000
678,3.594008000
679,3.538186000
680,3.522776000
681,3.527507000
682,3.562914000
683,3.500286000
684,3.542287000
685,3.527251000
686,3.534448000
687,3.541429000
688,3.508257000
689,3.492966000
690,3.552515000
691,3.582613000
692,3.504505000
693,3.634927000
694,3.588223000
695,3.524201000
696,3.537766000
697,3.666060000
698,3.639470000
699,3.610202000
700,3.672916000
701,3.526117000
702,3.678364000
703,3.536192000
704,3.612863000
705,3.586834000
706,3.548421000
707,3.481242000
708,3.537463000
709,3.532582000
710,3.593999000
711,3.665524000
712,3.545761000
713,3.493955000
714,3.624173000
715,3.675147000
716,3.575830000
717,3.560641000
718,3.584736000
719,3.603673000
720,3.618949000
721,3.598977000
722,3.568200000
723,3.621456000
724,3.512870000
725,3.506083000
726,3.525416000
727,3.538378000
728,3.543129000
729,3.501242000
730,3.500786000
731,3.541882000
732,3.485042000
733,3.560617000
734,3.605072000
735,3.546373000
736,3.500446000
737,3.500040000
738,3.580767000
739,3.614179000
740,3.504820000
741,3.499925000
742,3.560578000
743,3.504126000
744,3.540843000
745,3.691462000
746,3.694907000
747,3.560590000
748,3.599361000
749,3.599804000
750,3.624139000
751,3.486784000
752,3.522554000
753,3.642841000
754,3.491880000
755,3.531676000
756,3.510241000
757,3.551754000
758,3.545085000
759,3.507634000
760,3.546110000
761,3.544906000
762,3.520752000
763,3.502008000
764,3.602424000
765,3.501964000
766,3.587352000
767,3.527810000
768,3.525062000
769,3.589621000
770,3.539307000
771,3.535475000
772,3.547078000
773,3.578235000
774,3.595600000
775,3.535551000
776,3.517939000
777,3.539925000
778,3.526065000
779,3.581608000
780,3.520485000
781,3.634775000
782,3.620966000
783,3.607110000
784,3.635339000
785,3.603574000
786,3.558174000
787,3.504515000
788,3.551186000
789,3.632331000
790,3.701781000
791,3.591811000
792,3.619310000
793,3.482085000
794,3.561063000
795,3.538200000
796,4.273777000
797,3.871901000
798,3.550265000
799,3.544709000
800,3.515422000
801,3.546122000
802,3.585521000
803,3.574609000
804,3.725261000
805,3.664074000
806,3.573968000
807,3.564471000
808,3.496629000
809,3.497568000
810,3.545619000
811,3.510371000
812,3.561786000
813,3.542976000
814,3.531071000
815,3.606741000
816,3.543417000
817,3.533446000
818,3.562653000
819,3.541362000
820,3.557837000
821,3.656184000
822,3.569165000
823,3.590302000
824,3.496524000
825,3.501315000
826,3.500997000
827,3.518817000
828,3.560044000
829,3.501264000
830,3.501464000
831,3.589785000
832,3.532255000
833,3.534507000
834,3.507380000
835,3.524717000
836,3.507133000
837,3.711550000
838,3.551273000
839,3.590586000
840,3.604743000
841,3.548251000
842,3.516855000
843,3.570037000
844,3.553602000
845,3.541849000
846,3.526220000
847,3.488963000
848,3.488510000
849,3.553640000
850,3.500593000
851,3.520703000
852,3.619742000
853,3.562475000
854,3.637220000
855,3.591338000
856,3.546505000
857,3.562948000
858,3.671612000
859,3.609038000
860,3.682191000
861,3.961867000
862,4.126350000
863,3.707607000
864,3.669891000
865,3.592044000
866,3.541089000
867,3.638091000
868,3.547785000
869,3.646112000
870,3.906907000
871,3.835474000
872,3.549267000
873,3.549239000
874,3.608720000
875,3.555188000
876,3.730895000
877,3.541326000
878,3.520364000
879,3.566560000
880,3.583630000
881,3.454683000
882,3.563342000
883,3.538876000
884,3.682842000
885,3.625568000
886,3.576756000
887,3.530064000
888,3.498802000
889,3.589690000
890,3.514038000
891,3.538447000
892,3.615270000
893,3.523277000
894,3.549226000
895,3.595950000
896,3.511088000
897,3.531194000
898,3.651956000
899,3.610290000
900,3.558733000
901,3.573735000
902,3.604842000
903,3.539489000
904,3.641559000
905,3.600936000
906,3.488701000
907,3.596932000
908,3.531750000
909,3.575916000
910,3.597411000
911,3.709909000
912,3.575615000
913,3.675323000
914,3.534815000
915,4.272143000
916,3.885310000
917,3.509997000
918,3.531075000
919,3.576035000
920,3.524499000
921,3.524595000
922,3.516070000
923,3.560044000
924,3.516175000
925,3.559547000
926,3.553743000
927,3.519156000
928,3.504389000
929,3.536953000
930,3.554608000
931,3.550667000
932,3.662752000
933,3.568064000
934,3.697123000
935,3.632274000
936,3.557139000
937,3.584827000
938,3.559024000
939,3.590814000
940,3.884055000
941,3.586247000
942,3.525694000
943,3.747554000
944,3.546710000
945,3.521958000
946,3.566981000
947,3.615370000
948,3.572481000
949,3.588724000
950,3.786858000
951,3.626689000
952,3.628948000
953,3.517035000
954,3.460876000
955,3.507700000
956,3.559872000
957,3.543674000
958,3.537823000
959,3.642566000
960,3.543793000
961,3.530612000
962,3.579622000
963,3.545451000
964,3.591070000
965,3.778354000
966,3.552558000
967,3.572993000
968,3.542649000
969,3.656658000
970,3.544694000
971,3.669410000
972,3.508617000
973,3.618419000
974,3.601231000
975,3.519030000
976,3.519963000
977,3.552381000
978,3.638299000
979,3.710373000
980,3.631499000
981,3.500920000
982,3.553793000
983,3.511150000
984,3.498817000
985,3.571840000
986,3.553269000
987,3.723867000
988,3.554551000
989,3.585147000
990,3.569982000
991,3.539979000
992,3.526039000
993,3.598049000
994,3.638447000
995,3.584463000
996,3.604064000
997,3.652838000
998,3.624873000
999,3.536330000
1000,3.575795000
1001,3.552916000
1002,3.485668000
1003,3.673424000
1004,3.527424000
1005,3.661526000
1006,3.697051000
1007,3.534324000
1008,3.534811000
1009,3.614659000
1010,3.510914000
1011,3.524559000
1012,3.527060000
1013,3.541129000
1014,3.548236000
1015,3.578626000
1016,3.519082000
1017,3.663465000
1018,3.636756000
1019,3.481474000
1020,3.525444000
1021,3.640283000
1022,3.592239000
1023,3.554414000
1024,3.592993000
1025,3.490376000
1026,3.598234000
1027,3.630847000
1028,3.618450000
1029,3.545569000
1030,3.585407000
1031,3.552189000
1032,3.565767000
1033,3.630360000
1034,3.721867000
1035,3.604033000
1036,3.556985000
1037,3.620976000
1038,3.537141000
1039,3.547169000
1040,3.522646000
1041,3.553998000
1042,3.543203000
1043,3.545985000
1044,3.505862000
1045,3.494733000
1046,3.491857000
1047,3.515534000
1048,3.521595000
1049,3.526630000
1050,3.497762000
1051,3.537033000
1052,3.519671000
1053,3.512985000
1054,3.497259000
1055,3.499580000
1056,3.499119000
1057,3.516035000
1058,3.563303000
1059,3.533811000
1060,3.510912000
1061,3.581545000
1062,3.680492000
1063,3.515206000
1064,3.543102000
1065,3.555287000
1066,3.522459000
1067,3.669955000
1068,3.540497000
1069,3.578617000
1070,3.581530000
1071,3.531325000
1072,3.662352000
1073,3.617136000
1074,3.607091000
1075,3.593440000
1076,3.522712000
1077,3.558394000
1078,3.609509000
1079,3.541856000
1080,3.614605000
1081,3.615398000
1082,3.657639000
1083,3.566400000
1084,3.532571000
1085,3.523117000
1086,3.532994000
1087,3.596501000
1088,3.543078000
1089,3.542313000
1090,3.715785000
1091,3.559096000
1092,3.527612000
1093,3.541553000
1094,3.634553000
1095,3.750829000
1096,3.537836000
1097,3.466124000
1098,3.515659000
1099,3.540991000
1100,3.540387000
1101,3.611961000
1102,3.695704000
1103,3.558827000
1104,3.510303000
1105,3.529759000
1106,3.573188000
1107,3.500950000
1108,3.553000000
1109,3.606369000
1110,3.637823000
1111,3.594099000
1112,3.704905000
1113,3.558370000
1114,3.537140000
1115,3.512436000
1116,3.547500000
1117,3.570019000
1118,3.522695000
1119,3.501176000
1120,3.509803000
1121,3.527943000
1122,3.686528000
1123,3.609887000
1124,3.626630000
1125,3.690905000
1126,3.600798000
1127,3.663854000
1128,3.546361000
1129,3.529084000
1130,3.500832000
1131,3.486123000
1132,3.540935000
1133,3.600306000
1134,3.566057000
1135,3.558221000
1136,3.555560000
1137,3.521705000
1138,3.477776000
1139,3.652987000
1140,3.605973000
1141,3.703768000
1142,3.642737000
1143,4.264045000
1144,3.860642000
1145,3.537684000
1146,3.525187000
1147,3.550987000
1148,3.576757000
1149,3.580206000
1150,3.563335000
1151,3.548422000
1152,3.514480000
1153,3.599390000
1154,3.655185000
1155,3.647810000
1156,3.601694000
1157,3.626573000
1158,3.485251000
1159,3.496063000
1160,3.564335000
1161,3.550371000
1162,3.508309000
1163,3.526980000
1164,3.560519000
1165,3.490027000
1166,3.503680000
1167,3.519754000
1168,3.586434000
1169,3.630314000
1170,3.659480000
1171,3.594880000
1172,3.582597000
1173,3.629680000
1174,3.491589000
1175,3.538968000
1176,3.535914000
1177,3.553548000
1178,3.529876000
1179,3.526312000
1180,3.616172000
1181,3.572530000
1182,3.590740000
1183,3.603174000
1184,3.598266000
1185,3.582255000
1186,3.514710000
1187,3.541336000
1188,3.527446000
1189,3.577894000
1190,3.539884000
1191,3.690244000
1192,3.709466000
1193,3.517556000
1194,3.567636000
1195,3.603706000
1196,3.524941000
1197,3.518576000
1198,3.563466000
1199,3.546767000
1200,3.505065000
1201,3.696734000
1202,3.604416000
1203,3.606576000
1204,3.664754000
1205,3.572003000
1206,3.532279000
1207,3.594794000
1208,3.555641000
1209,3.517534000
1210,3.511868000
1211,3.559684000
1212,3.569326000
1213,3.597715000
1214,3.527925000
1215,3.614590000
1216,3.557375000
1217,3.604454000
1218,3.662503000
1219,3.504438000
1220,3.530999000
1221,3.524682000
1222,3.535233000
1223,3.526644000
1224,3.498230000
1225,3.512950000
1226,3.489475000
1227,3.542754000
1228,3.558851000
1229,3.855349000
1230,4.016831000
1231,3.716338000
1232,3.682157000
1233,3.663255000
1234,3.675962000
1235,3.526838000
1236,3.542196000
1237,3.588444000
1238,3.520757000
1239,3.566730000
1240,3.642513000
1241,3.530483000
1242,3.545853000
1243,3.646602000
1244,3.560988000
1245,3.656432000
1246,3.528104000
1247,3.766804000
1248,3.715252000
1249,3.565026000
1250,3.544180000
1251,3.637283000
1252,3.499801000
1253,3.558285000
1254,3.628801000
1255,3.506825000
1256,3.559867000
1257,3.575728000
1258,3.516165000
1259,3.561876000
1260,3.634015000
1261,3.546282000
1262,4.299142000
1263,3.879893000
1264,3.574861000
1265,3.576336000
1266,3.619269000
1267,3.581818000
1268,3.548032000
1269,3.571243000
1270,3.552561000
1271,3.528246000
1272,3.559266000
1273,3.528458000
1274,3.507342000
1275,3.562308000
1276,3.563924000
1277,3.568803000
1278,3.539292000
1279,3.527952000
1280,3.553044000
1281,3.521211000
1282,3.581539000
1283,3.555124000
1284,3.549962000
1285,3.537418000
1286,3.544599000
1287,3.544840000
1288,3.534160000
1289,3.516162000
1290,3.600619000
1291,3.630908000
1292,3.570171000
1293,3.535565000
1294,3.539829000
1295,3.612381000
1296,3.493279000
1297,3.500755000
1298,3.543852000
1299,3.509165000
1300,3.529938000
1301,3.553321000
1302,3.517462000
1303,3.509375000
1304,3.576894000
1305,3.740979000
1306,3.596334000
1307,3.608826000
1308,3.558776000
1309,3.649869000
1310,3.592873000
1311,3.549463000
1312,3.536249000
1313,3.652353000
1314,3.655446000
1315,3.549055000
1316,3.561553000
1317,3.728632000
1318,3.767515000
1319,3.674804000
1320,3.672574000
1321,3.906482000
1322,3.576442000
1323,3.551283000
1324,3.602364000
1325,3.651920000
1326,3.611939000
1327,3.510394000
1328,3.565488000
1329,3.581176000
1330,3.586545000
1331,3.642480000
1332,3.617143000
1333,3.705635000
1334,3.672005000
1335,3.565140000
1336,3.660551000
1337,3.608055000
1338,3.496717000
1339,3.597828000
1340,3.726044000
1341,3.606856000
1342,3.565051000
1343,3.560654000
1344,3.557229000
1345,3.526685000
1346,3.558842000
1347,3.676798000
1348,3.636425000
1349,3.635288000
1350,3.558390000
1351,3.525764000
1352,3.604356000
1353,3.561300000
1354,3.637432000
1355,3.535733000
1356,3.541089000
1357,3.552136000
1358,3.687921000
1359,3.607221000
1360,3.558518000
1361,3.536593000
1362,3.544674000
1363,3.521558000
1364,3.536046000
1365,3.529800000
1366,3.584623000
1367,3.495734000
1368,3.547661000
1369,3.581994000
1370,3.574261000
1371,3.548751000
1372,3.695190000
1373,3.544198000
1374,3.782426000
1375,3.741858000
1376,3.648383000
1377,3.664432000
1378,3.601943000
1379,3.592545000
1380,3.545461000
1381,3.498996000
1382,3.559263000
1383,3.575343000
1384,3.514048000
1385,3.507781000
1386,3.532209000
1387,3.552163000
1388,3.522510000
1389,3.519626000
1390,3.600215000
1391,3.569498000
1392,3.544659000
1393,3.508310000
1394,3.504444000
1395,3.611560000
1396,3.545176000
1397,3.606260000
1398,3.566146000
1399,3.549422000
1400,3.591469000
1401,3.570730000
1402,3.533769000
1403,3.595585000
1404,3.587289000
1405,3.497328000
1406,3.563998000
1407,3.667122000
1408,3.596428000
1409,3.555126000
1410,3.518129000
1411,3.485345000
1412,3.563474000
1413,3.566255000
1414,3.585911000
1415,3.645528000
1416,3.710222000
1417,3.619637000
1418,3.702355000
1419,3.662381000
1420,3.832380000
1421,3.481905000
1422,3.491838000
1423,4.530978000
1424,4.371669000
1425,4.353332000
1426,4.091172000
1427,3.719952000
1428,4.018179000
1429,3.777678000
1430,3.631185000
1431,3.671101000
1432,3.600574000
1433,3.527833000
1434,3.533677000
1435,3.607391000
1436,3.616951000
1437,3.656122000
1438,3.733559000
1439,3.621804000
1440,3.605842000
1441,3.651750000
1442,3.599110000
1443,3.623612000
1444,3.510826000
1445,3.523590000
1446,3.556050000
1447,3.618167000
1448,3.625586000
1449,3.561583000
1450,3.513563000
1451,3.581493000
1452,3.616639000
1453,3.610222000
1454,3.610688000
1455,3.629807000
1456,3.560730000
1457,3.641850000
1458,3.630362000
1459,3.584356000
1460,3.491847000
1461,3.504538000
1462,3.495317000
1463,3.651221000
1464,3.488072000
1465,3.544962000
1466,3.526185000
1467,3.709786000
1468,3.560646000
1469,3.558341000
1470,3.573299000
1471,3.634769000
1472,3.628345000
1473,3.539838000
1474,3.696465000
1475,3.628564000
1476,3.836264000
1477,3.730484000
1478,3.578494000
1479,3.632807000
1480,3.527124000
1481,3.580528000
1482,3.614230000
1483,3.614350000
1484,3.519300000
1485,3.548462000
1486,3.649136000
1487,4.276451000
1488,3.559892000
1489,3.536155000
1490,3.536610000
1491,3.610007000
1492,3.685890000
1493,3.617473000
1494,3.499585000
1495,3.601680000
1496,3.502758000
1497,3.533336000
1498,3.582396000
1499,3.545700000
1500,3.529693000
1501,3.513853000
1502,3.509445000
1503,3.544653000
1504,3.635590000
1505,3.647257000
1506,3.681019000
1507,3.544359000
1508,3.555788000
1509,3.588375000
1510,3.639123000
1511,3.689801000
1512,3.517059000
1513,3.733070000
1514,3.613241000
1515,3.577479000
1516,3.560998000
1517,3.568258000
1518,3.530987000
1519,3.517026000
1520,3.497965000
1521,3.518951000
1522,3.544311000
1523,3.532145000
1524,3.511211000
1525,3.568188000
1526,3.544146000
1527,3.574064000
1528,3.602891000
1529,3.601543000
1530,3.536499000
1531,3.484347000
1532,3.490230000
1533,3.550557000
1534,3.570709000
1535,3.699307000
1536,3.978501000
1537,3.642749000
1538,3.593910000
1539,3.610453000
1540,3.556870000
1541,3.492833000
1542,3.640455000
1543,3.709322000
1544,4.168489000
1545,3.829723000
1546,3.694804000
1547,3.540017000
1548,3.509072000
1549,3.525643000
1550,3.600288000
1551,3.555867000
1552,3.526970000
1553,3.601399000
1554,3.653764000
1555,3.558780000
1556,3.514068000
1557,3.583268000
1558,3.521315000
1559,3.583275000
1560,3.592469000
1561,3.714163000
1562,3.514955000
1563,3.579649000
1564,3.600701000
1565,3.605381000
1566,3.566550000
1567,3.673814000
1568,3.560093000
1569,3.638540000
1570,3.530185000
1571,3.575521000
1572,3.500115000
1573,3.497175000
1574,3.520611000
1575,3.561403000
1576,3.525097000
1577,3.498832000
1578,3.524270000
1579,3.551073000
1580,3.533334000
1581,3.509628000
1582,3.489838000
1583,3.557455000
1584,3.513050000
1585,3.521556000
1586,3.603357000
1587,3.532795000
1588,3.493527000
1589,3.605906000
1590,3.593759000
1591,3.553176000
1592,3.679267000
1593,3.583960000
1594,3.694381000
1595,3.606696000
1596,3.526089000
1597,3.546862000
1598,3.491638000
1599,3.494159000
1600,3.633298000
1601,3.497722000
1602,3.545478000
1603,3.534787000
1604,3.499520000
1605,3.536938000
1606,4.080822000
1607,3.728070000
1608,3.574449000
1609,3.551529000
1610,3.616896000
1611,3.649189000
1612,3.517672000
1613,3.642327000
1614,3.614058000
1615,3.522688000
1616,3.604890000
1617,3.501354000
1618,3.519940000
1619,3.558031000
1620,3.599712000
1621,3.636486000
1622,3.534492000
1623,3.484682000
1624,3.601626000
1625,3.663689000
1626,3.495427000
1627,3.586872000
1628,3.543455000
1629,3.559032000
1630,3.529567000
1631,3.549968000
1632,3.513021000
1633,3.545843000
1634,3.524284000
1635,3.525228000
1636,3.539253000
1637,3.535386000
1638,3.544708000
1639,3.486478000
1640,3.601478000
1641,3.644526000
1642,3.595778000
1643,3.600882000
1644,3.530215000
1645,3.578291000
1646,3.628340000
1647,3.606562000
1648,3.522536000
1649,3.646437000
1650,3.515253000
1651,3.571589000
1652,3.515033000
1653,3.555946000
1654,3.536932000
1655,3.510912000
1656,3.573130000
1657,3.500320000
1658,3.553923000
1659,3.670298000
1660,3.597460000
1661,3.575361000
1662,3.587235000
1663,3.617031000
1664,3.613411000
