Timestamp,Run,DeviceFilter,Workload,SpeedLine,SpeedNum,SpeedUnit
2026-01-12T10:46:32+01:00,79,,3,"Speed.#1.........:  1315.1 kH/s (56.68ms) @ Accel:16 Loops:124 Thr:512 Vec:1",1315.1,kH/s
2026-01-12T10:46:36+01:00,80,,3,"Speed.#1.........:  1309.9 kH/s (56.90ms) @ Accel:16 Loops:124 Thr:512 Vec:1",1309.9,kH/s
2026-01-12T10:46:40+01:00,81,,3,"Speed.#1.........:  1313.4 kH/s (56.71ms) @ Accel:16 Loops:124 Thr:512 Vec:1",1313.4,kH/s
2026-01-12T10:46:45+01:00,82,,3,"Speed.#1.........:  1317.0 kH/s (56.64ms) @ Accel:16 Loops:124 Thr:512 Vec:1",1317.0,kH/s
2026-01-12T10:46:49+01:00,83,,3,"Speed.#1.........:  1315.0 kH/s (56.68ms) @ Accel:16 Loops:124 Thr:512 Vec:1",1315.0,kH/s
2026-01-12T10:46:53+01:00,84,,3,"Speed.#1.........:  1315.8 kH/s (56.62ms) @ Accel:16 Loops:124 Thr:512 Vec:1",1315.8,kH/s
2026-01-12T10:46:57+01:00,85,,3,"Speed.#1.........:  1315.0 kH/s (56.64ms) @ Accel:16 Loops:124 Thr:512 Vec:1",1315.0,kH/s
2026-01-12T10:47:02+01:00,86,,3,"Speed.#1.........:  1314.1 kH/s (56.64ms) @ Accel:16 Loops:124 Thr:512 Vec:1",1314.1,kH/s
2026-01-12T10:47:06+01:00,87,,3,"Speed.#1.........:  1311.8 kH/s (56.81ms) @ Accel:16 Loops:124 Thr:512 Vec:1",1311.8,kH/s
2026-01-12T10:47:10+01:00,88,,3,"Speed.#1.........:  1249.9 kH/s (62.95ms) @ Accel:2 Loops:999 Thr:512 Vec:1",1249.9,kH/s
2026-01-12T10:47:14+01:00,89,,3,"Speed.#1.........:  1316.0 kH/s (56.57ms) @ Accel:16 Loops:124 Thr:512 Vec:1",1316.0,kH/s
2026-01-12T10:47:18+01:00,90,,3,"Speed.#1.........:  1314.9 kH/s (56.68ms) @ Accel:16 Loops:124 Thr:512 Vec:1",1314.9,kH/s
2026-01-12T10:47:22+01:00,91,,3,"Speed.#1.........:  1314.8 kH/s (56.64ms) @ Accel:16 Loops:124 Thr:512 Vec:1",1314.8,kH/s
2026-01-12T10:47:27+01:00,92,,3,"Speed.#1.........:  1315.6 kH/s (56.61ms) @ Accel:16 Loops:124 Thr:512 Vec:1",1315.6,kH/s
